InstanceType,ProductDescription,AvailabilityZone,PriceChanges,min,max
r4.xlarge,Red Hat Enterprise Linux,ap-northeast-1a,113,0.1297,0.1376
g3.16xlarge,Linux/UNIX,us-east-1c,113,1.368,1.6224
r5dn.16xlarge,Red Hat Enterprise Linux,ap-northeast-1c,113,1.301,6.626
r5n.16xlarge,Windows,us-east-2b,113,3.6129,7.7120000000000015
m5.2xlarge,Linux/UNIX,sa-east-1a,113,0.1713,0.1819
p3.16xlarge,Linux/UNIX,us-east-1d,113,7.3439999999999985,8.0784
m5a.8xlarge,Linux/UNIX,eu-west-1b,113,0.4438,0.871
r5dn.4xlarge,Windows,us-east-1b,113,1.021,2.072
r4.xlarge,Linux/UNIX,ap-northeast-1a,113,0.0697,0.0776
r5d.24xlarge,SUSE Linux,us-west-1c,113,1.7248,7.876
r5dn.16xlarge,Linux/UNIX,ap-northeast-1c,113,1.171,6.496
z1d.12xlarge,Linux/UNIX,us-west-1b,113,1.5192,5.064
m5ad.12xlarge,Windows,us-east-1c,113,3.0242,4.68
c5.large,SUSE Linux,ap-southeast-2a,113,0.1345,0.1397
m4.large,Linux/UNIX,ca-central-1a,113,0.0289,0.029
m5d.8xlarge,Red Hat Enterprise Linux,us-east-2a,113,0.4493,0.4589
p3.16xlarge,SUSE Linux,ap-northeast-2a,113,10.2616,12.7695
r3.large,Windows,eu-central-1b,113,0.1251,0.1581
m5.metal,Linux/UNIX,eu-north-1c,113,0.9173,3.3095
d2.8xlarge,Windows,ap-south-1c,113,3.6396,8.267999999999999
r5dn.12xlarge,Windows,ap-northeast-1c,113,3.0862,7.08
r4.xlarge,SUSE Linux,ap-northeast-1a,113,0.1697,0.1776
g3.16xlarge,SUSE Linux,us-east-1c,113,1.4680000000000002,1.7224
m5a.8xlarge,Red Hat Enterprise Linux,eu-west-1b,113,0.5738,1.001
r5ad.24xlarge,Red Hat Enterprise Linux,eu-west-1a,113,1.9439,7.138
c1.medium,Windows,us-west-2a,113,0.093,0.21
c5n.large,Linux/UNIX,ap-northeast-1a,113,0.0333,0.0417
t2.2xlarge,Red Hat Enterprise Linux,us-east-1d,113,0.2414,0.2494
m5d.16xlarge,Linux/UNIX,eu-central-1b,113,1.114,4.352
m5n.8xlarge,Windows,eu-central-1b,113,2.029,3.728
t3a.medium,Linux/UNIX,us-west-2b,113,0.0113,0.0142
c5.large,Red Hat Enterprise Linux,ap-southeast-2a,113,0.0945,0.0997
r5.large,Linux/UNIX,ap-southeast-2a,113,0.0379,0.0407
c3.xlarge,SUSE Linux,us-west-2c,113,0.1584,0.1635
m5d.metal,Linux/UNIX,ca-central-1b,113,1.4571,6.047999999999999
m5.16xlarge,SUSE Linux,ap-south-1b,113,1.0736,1.1235
r5ad.24xlarge,Linux/UNIX,eu-west-1a,113,1.8139,7.007999999999999
t2.2xlarge,SUSE Linux,us-east-1d,113,0.2114,0.2194
r5d.16xlarge,Windows,eu-central-1b,113,4.1110000000000015,8.48
r5dn.4xlarge,Linux/UNIX,eu-west-1a,113,0.3023,1.4880000000000002
m5n.8xlarge,Red Hat Enterprise Linux,eu-central-1b,113,0.687,2.386
t3a.2xlarge,Linux/UNIX,us-east-1d,113,0.0902,0.1036
c5n.large,Red Hat Enterprise Linux,ap-northeast-1a,113,0.0933,0.1017
r5ad.24xlarge,SUSE Linux,eu-west-1a,113,1.9222,7.108
m5n.8xlarge,Linux/UNIX,eu-central-1b,113,0.557,2.256
m5.2xlarge,Red Hat Enterprise Linux,sa-east-1a,113,0.3013,0.3119
m5ad.24xlarge,SUSE Linux,us-west-2c,113,1.7226,1.9234
c5d.large,Red Hat Enterprise Linux,us-west-2c,113,0.0922,0.0967
r5dn.4xlarge,Red Hat Enterprise Linux,eu-west-1a,113,0.4323,1.618
t3a.nano,Linux/UNIX,us-east-2b,113,0.0014,0.002
m5.2xlarge,SUSE Linux,sa-east-1a,113,0.2713,0.2819
r5dn.large,Red Hat Enterprise Linux,us-east-1b,113,0.0956,0.22699999999999998
r5ad.2xlarge,Windows,us-east-1b,113,0.5105,0.892
t3a.medium,Red Hat Enterprise Linux,us-west-2b,113,0.0713,0.0742
m5a.12xlarge,Windows,eu-central-1a,113,3.0435,4.704
t3a.2xlarge,Red Hat Enterprise Linux,us-east-1d,113,0.2202,0.2336
m5d.8xlarge,Linux/UNIX,us-east-2a,113,0.3193,0.3289
t2.2xlarge,Linux/UNIX,us-east-1d,113,0.1114,0.1194
r4.8xlarge,Red Hat Enterprise Linux,ap-southeast-1c,113,0.652,0.7008
r5.12xlarge,Windows,us-west-1b,113,3.0204,5.568
r5dn.large,Linux/UNIX,us-east-1b,113,0.0356,0.16699999999999998
m5ad.12xlarge,Red Hat Enterprise Linux,us-east-1c,113,0.9462,2.602
r5.4xlarge,Red Hat Enterprise Linux,eu-west-2a,113,0.4065,0.4641
m5ad.12xlarge,Linux/UNIX,us-east-1c,113,0.8162,2.472
z1d.xlarge,Red Hat Enterprise Linux,eu-central-1b,113,0.195,0.51
c5.large,Linux/UNIX,ap-southeast-2a,113,0.0345,0.0397
m5dn.24xlarge,Red Hat Enterprise Linux,eu-central-1b,113,1.801,7.9060000000000015
m5dn.24xlarge,Linux/UNIX,eu-central-1b,113,1.671,7.776
r5.large,SUSE Linux,ap-southeast-2a,113,0.1009,0.1407
r5d.4xlarge,SUSE Linux,ap-south-1b,114,0.355,0.4075
r5.metal,Red Hat Enterprise Linux,us-east-1a,114,1.27,1.4126
z1d.metal,Red Hat Enterprise Linux,us-east-2a,114,1.4692,4.593999999999999
r5dn.16xlarge,SUSE Linux,ap-northeast-1c,114,1.271,6.646
m5dn.8xlarge,Linux/UNIX,ap-northeast-1c,114,0.5589,2.8
z1d.2xlarge,Windows,us-east-1a,114,0.5912,1.112
m5dn.8xlarge,Red Hat Enterprise Linux,ap-northeast-1c,114,0.6889,2.93
c3.xlarge,Linux/UNIX,us-west-2c,114,0.0584,0.0635
r5ad.xlarge,Linux/UNIX,us-west-1c,114,0.0677,0.29600000000000004
z1d.12xlarge,SUSE Linux,us-west-1b,114,1.6192,5.164
m5dn.8xlarge,Red Hat Enterprise Linux,ap-southeast-1c,114,0.6532,2.802
m5dn.8xlarge,Windows,ap-southeast-1c,114,1.9952,4.144
g4dn.4xlarge,Linux/UNIX,us-east-1a,114,0.3612,0.3999
m5a.8xlarge,SUSE Linux,eu-west-1b,114,0.5438,0.971
r5dn.large,SUSE Linux,us-east-1b,114,0.0986,0.23
m5ad.xlarge,Windows,us-west-2d,114,0.2516,0.39
m5d.12xlarge,Linux/UNIX,ap-northeast-1c,114,0.8383,3.5039999999999996
r5ad.xlarge,Red Hat Enterprise Linux,us-west-1c,114,0.1277,0.35600000000000004
r5d.large,Red Hat Enterprise Linux,eu-west-2b,114,0.0946,0.229
g4dn.4xlarge,Red Hat Enterprise Linux,us-east-1a,114,0.4912,0.5299
m5d.12xlarge,SUSE Linux,ap-northeast-1c,114,0.9383,3.6039999999999996
m1.xlarge,Windows,ap-southeast-1a,114,0.2307,0.3267
r5a.large,Linux/UNIX,us-east-2a,114,0.0209,0.0257
m5ad.4xlarge,Red Hat Enterprise Linux,eu-west-1a,114,0.4186,1.05
m5ad.12xlarge,SUSE Linux,us-east-1c,114,0.9162,2.622
m5n.8xlarge,SUSE Linux,eu-central-1b,114,0.657,2.356
c3.xlarge,Red Hat Enterprise Linux,us-west-2c,114,0.1184,0.1235
t3a.2xlarge,SUSE Linux,us-east-1d,114,0.1902,0.2536
m5ad.4xlarge,Linux/UNIX,eu-west-1a,114,0.2886,0.92
r5a.large,SUSE Linux,us-east-2a,114,0.0839,0.121
r5.4xlarge,SUSE Linux,eu-west-2a,114,0.3765,0.4841
m5dn.24xlarge,SUSE Linux,eu-central-1b,114,1.771,7.926
c5d.18xlarge,Linux/UNIX,ap-northeast-1a,114,1.1976,4.3919999999999995
m5d.2xlarge,Windows,eu-west-1b,114,0.5123,0.514
d2.4xlarge,Windows,eu-west-2a,114,1.6621,3.823
c5n.large,SUSE Linux,ap-northeast-1a,114,0.0963,0.1417
r5a.large,Windows,eu-west-2c,114,0.1266,0.225
i3en.large,Windows,eu-west-3b,114,0.1709,0.355
r5dn.4xlarge,Red Hat Enterprise Linux,us-west-2a,114,0.4133,0.5417
g3.4xlarge,Red Hat Enterprise Linux,us-east-2b,114,0.472,1.27
r5n.16xlarge,SUSE Linux,eu-central-1c,114,1.267,5.796
c5d.18xlarge,SUSE Linux,ap-northeast-1a,114,1.2976,4.492
r5a.large,Red Hat Enterprise Linux,us-east-2a,114,0.0809,0.0857
r5dn.4xlarge,Linux/UNIX,us-west-2a,114,0.2833,0.4117
r5dn.large,Windows,us-east-1b,114,0.1276,0.259
r3.xlarge,Red Hat Enterprise Linux,us-west-1a,115,0.1214,0.1363
m5d.8xlarge,Red Hat Enterprise Linux,eu-central-1c,115,0.687,2.306
r4.xlarge,SUSE Linux,us-west-1b,115,0.1645,0.1655
m5dn.12xlarge,Linux/UNIX,ap-northeast-1c,115,0.8383,4.2
r5d.2xlarge,SUSE Linux,sa-east-1a,115,0.2397,1.062
i3en.6xlarge,Red Hat Enterprise Linux,ap-northeast-1a,115,1.0876,3.322
m5dn.12xlarge,Linux/UNIX,ap-southeast-1a,115,0.7848,4.008
m5a.16xlarge,Linux/UNIX,ap-southeast-1b,115,0.8875,3.4560000000000004
r4.xlarge,Linux/UNIX,us-west-1b,115,0.0645,0.0655
m5.4xlarge,Linux/UNIX,eu-west-2a,115,0.2639,0.2699
m5ad.large,Red Hat Enterprise Linux,ap-southeast-1c,115,0.0927,0.189
m5dn.12xlarge,Red Hat Enterprise Linux,ap-northeast-1c,115,0.9683,4.33
m5dn.12xlarge,Red Hat Enterprise Linux,ap-southeast-1a,115,0.9148,4.138
r5n.4xlarge,Linux/UNIX,ap-southeast-1c,115,0.2741,1.4240000000000002
t2.xlarge,Red Hat Enterprise Linux,us-east-2c,115,0.1157,0.1187
m4.16xlarge,Red Hat Enterprise Linux,ca-central-1b,115,1.0551,1.3715
r5dn.12xlarge,Red Hat Enterprise Linux,ap-northeast-1c,115,1.0082,5.002
m5.4xlarge,SUSE Linux,eu-west-2a,115,0.3639,0.3699
r5a.12xlarge,Windows,us-west-2c,115,3.0579,4.92
m5n.xlarge,SUSE Linux,us-east-2a,115,0.1399,0.1752
r5n.2xlarge,Linux/UNIX,ap-northeast-1d,115,0.1464,0.7240000000000001
r5n.2xlarge,Windows,ap-northeast-1d,115,0.5144,1.092
r5dn.12xlarge,Linux/UNIX,ap-northeast-1c,115,0.8782,4.872
r5.large,SUSE Linux,eu-west-3a,115,0.0963,0.1338
m4.16xlarge,SUSE Linux,ca-central-1b,115,1.0251,1.3415
g4dn.4xlarge,Red Hat Enterprise Linux,us-east-1c,115,0.4912,0.5211
m5d.8xlarge,SUSE Linux,eu-central-1c,115,0.657,2.276
r5n.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d,115,0.2764,0.8540000000000001
r3.large,Linux/UNIX,us-east-2b,115,0.019,0.0202
i3en.6xlarge,SUSE Linux,ap-northeast-1a,115,1.0576,3.342
m5d.8xlarge,Linux/UNIX,eu-central-1c,115,0.557,2.176
r5d.2xlarge,Linux/UNIX,sa-east-1a,115,0.1397,0.912
i3en.6xlarge,Linux/UNIX,ap-northeast-1a,115,0.9576,3.1919999999999997
r5d.2xlarge,Red Hat Enterprise Linux,sa-east-1a,115,0.2697,1.042
r3.xlarge,SUSE Linux,us-west-1a,115,0.1614,0.1763
m5dn.8xlarge,SUSE Linux,ap-northeast-1c,115,0.6589,2.95
p2.xlarge,Red Hat Enterprise Linux,eu-central-1a,115,0.4578,1.386
m5dn.8xlarge,SUSE Linux,ap-southeast-1c,115,0.6232,2.822
t2.xlarge,Linux/UNIX,us-east-2c,115,0.0557,0.0587
r5.large,Red Hat Enterprise Linux,ap-southeast-2a,115,0.0979,0.1007
m5a.16xlarge,Red Hat Enterprise Linux,ap-southeast-1b,115,1.0175,3.5860000000000003
r3.large,Red Hat Enterprise Linux,us-east-2b,115,0.079,0.0802
r5d.large,SUSE Linux,eu-west-2b,115,0.0976,0.269
r3.xlarge,Linux/UNIX,us-west-1a,115,0.0614,0.0763
r5ad.12xlarge,SUSE Linux,us-west-2c,115,0.9999,3.2939999999999996
r5d.metal,Windows,ca-central-1b,115,5.9425,12.0
r5dn.large,Windows,us-west-2b,115,0.1274,0.259
m5ad.large,Linux/UNIX,us-east-1f,115,0.0319,0.10300000000000001
c3.2xlarge,Linux/UNIX,ap-southeast-2c,115,0.125,0.1393
r5n.4xlarge,Red Hat Enterprise Linux,ap-southeast-1c,115,0.4041,1.554
r5ad.xlarge,SUSE Linux,us-west-1c,115,0.1677,0.396
h1.8xlarge,Windows,us-west-2c,115,2.0336,3.6719999999999997
z1d.2xlarge,Linux/UNIX,eu-west-1c,115,0.2496,0.8320000000000001
m5ad.4xlarge,SUSE Linux,eu-west-1a,115,0.4386,1.07
c3.2xlarge,SUSE Linux,ap-southeast-2c,115,0.225,0.2393
r5n.4xlarge,SUSE Linux,ap-southeast-1c,115,0.3741,1.574
m5d.metal,Red Hat Enterprise Linux,ap-south-1b,115,1.1036,5.9860000000000015
r5dn.4xlarge,SUSE Linux,us-west-2a,115,0.3833,0.5117
r5d.metal,Linux/UNIX,ca-central-1b,115,1.5265,7.584
m4.xlarge,Linux/UNIX,ap-south-1c,115,0.0644,0.0709
z1d.2xlarge,Windows,ap-southeast-1b,115,0.6392,1.272
g3.16xlarge,Linux/UNIX,ca-central-1b,115,1.6992,5.664
m5d.metal,Red Hat Enterprise Linux,eu-north-1c,115,1.0473,5.89
p3.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c,115,1.3882,1.4698
c3.2xlarge,Red Hat Enterprise Linux,ap-southeast-2c,115,0.255,0.2693
m5a.4xlarge,Windows,eu-west-3c,115,0.9905,1.544
i3en.xlarge,Windows,ca-central-1b,115,0.33399999999999996,0.684
m4.xlarge,Linux/UNIX,sa-east-1b,116,0.0816,0.1
z1d.metal,Linux/UNIX,us-east-2a,116,1.3392,4.464
r5ad.4xlarge,Linux/UNIX,us-west-2b,116,0.2833,1.048
r5a.4xlarge,Windows,eu-west-1c,116,1.0383,1.7519999999999998
r5dn.8xlarge,Linux/UNIX,ap-northeast-1c,116,0.5855,3.248
r5dn.8xlarge,Red Hat Enterprise Linux,ap-northeast-1c,116,0.7155,3.378
c5d.xlarge,SUSE Linux,eu-west-3c,116,0.1606,0.1649
i3.large,Linux/UNIX,eu-central-1b,116,0.0558,0.0663
m5a.large,Linux/UNIX,us-west-2d,116,0.0338,0.0358
m5ad.2xlarge,Linux/UNIX,eu-central-1a,116,0.1392,0.5
c5d.xlarge,Linux/UNIX,eu-west-3c,116,0.0606,0.0649
m5a.24xlarge,Windows,us-west-2b,116,6.0386,8.544
m4.xlarge,Red Hat Enterprise Linux,sa-east-1b,116,0.1416,0.16
r5d.2xlarge,Windows,sa-east-1a,116,0.5077,1.28
c5d.9xlarge,Red Hat Enterprise Linux,ap-northeast-1c,116,0.7288,0.7405
c5d.xlarge,Red Hat Enterprise Linux,eu-west-3c,116,0.1206,0.1249
c1.medium,Windows,ap-southeast-2a,116,0.1084,0.266
m5ad.2xlarge,Red Hat Enterprise Linux,us-west-1c,116,0.2485,0.2766
r5n.2xlarge,SUSE Linux,ap-northeast-1d,116,0.2464,0.8740000000000001
r5.metal,Red Hat Enterprise Linux,eu-central-1c,116,1.297,7.426
m5ad.2xlarge,Red Hat Enterprise Linux,eu-central-1a,116,0.2692,0.63
p3.8xlarge,Linux/UNIX,us-east-2c,116,3.6719999999999997,12.24
g4dn.4xlarge,Linux/UNIX,us-east-1c,116,0.3612,0.3911
g3.16xlarge,Windows,ca-central-1a,116,4.6432,8.607999999999999
g3.8xlarge,Windows,us-east-2a,116,2.156,3.752
m5d.metal,Windows,ca-central-1b,116,5.8731,10.464
t3.nano,Linux/UNIX,sa-east-1b,116,0.0025,0.0084
t3.nano,Red Hat Enterprise Linux,sa-east-1b,116,0.0625,0.0684
i3.large,Red Hat Enterprise Linux,eu-central-1b,116,0.1158,0.1263
m5ad.4xlarge,Linux/UNIX,eu-west-1b,116,0.2886,0.92
m5.4xlarge,Red Hat Enterprise Linux,eu-west-2a,116,0.3939,0.3999
r5a.4xlarge,Red Hat Enterprise Linux,us-west-1a,116,0.4008,0.4452
p3.16xlarge,SUSE Linux,us-east-1d,116,7.444,8.1784
m5a.16xlarge,SUSE Linux,ap-southeast-1b,116,0.9875,3.556
i3.large,SUSE Linux,eu-central-1b,116,0.1558,0.1663
r5.metal,Linux/UNIX,eu-west-3c,116,1.0666,7.104
m5ad.2xlarge,Linux/UNIX,us-west-1c,116,0.1185,0.1466
m3.2xlarge,Red Hat Enterprise Linux,eu-central-1b,116,0.2563,0.2583
r5ad.4xlarge,Windows,us-west-2c,116,1.0193,1.784
m4.xlarge,SUSE Linux,sa-east-1b,116,0.1816,0.2
m5ad.4xlarge,Red Hat Enterprise Linux,eu-west-1b,116,0.4186,1.05
r5d.24xlarge,SUSE Linux,eu-north-1b,116,1.5414,7.396
m5dn.4xlarge,Red Hat Enterprise Linux,ap-southeast-1c,116,0.3916,1.466
m5dn.12xlarge,SUSE Linux,ap-southeast-1a,116,0.8848,4.158
m5dn.12xlarge,SUSE Linux,ap-northeast-1c,116,0.9383,4.35
z1d.2xlarge,SUSE Linux,eu-west-1c,116,0.3496,0.932
r5a.4xlarge,Linux/UNIX,us-west-1a,116,0.2708,0.3152
m5d.24xlarge,Windows,eu-central-1b,116,6.0870000000000015,10.944
p2.16xlarge,Linux/UNIX,us-east-2c,116,4.32,14.4
m5ad.12xlarge,Windows,us-west-2c,116,3.0193,4.68
m5a.large,Red Hat Enterprise Linux,us-west-2d,116,0.0938,0.0958
m5a.16xlarge,SUSE Linux,us-east-2b,116,0.7385,2.9019999999999997
m1.xlarge,Windows,ap-southeast-1b,116,0.2307,0.3267
m5a.16xlarge,SUSE Linux,eu-west-2c,116,1.1557,3.35
r5a.2xlarge,SUSE Linux,ca-central-1a,116,0.2272,0.3222
m5ad.4xlarge,Windows,us-east-1c,116,1.0081,1.56
t3.micro,Windows,ap-northeast-2b,116,0.0131,0.0222
r5.metal,Linux/UNIX,eu-central-1c,116,1.167,7.296
m5ad.large,Red Hat Enterprise Linux,us-east-2a,117,0.08,0.163
g4dn.4xlarge,SUSE Linux,us-east-1c,117,0.4612,0.5112
m5n.xlarge,Red Hat Enterprise Linux,us-east-2a,117,0.0999,0.1102
d2.4xlarge,Windows,ap-southeast-2c,117,1.3459999999999999,3.782
r5dn.8xlarge,SUSE Linux,ap-northeast-1c,117,0.6855,3.398
x1e.16xlarge,Windows,ap-southeast-2b,117,8.7472,22.288
m5a.large,SUSE Linux,us-west-2d,117,0.0968,0.1343
r5ad.4xlarge,SUSE Linux,us-west-2b,117,0.4333,1.198
z1d.large,Windows,ap-south-1a,117,0.1508,0.28800000000000003
m5a.16xlarge,Windows,ap-northeast-1d,117,3.8452,6.528
m5a.xlarge,Linux/UNIX,eu-west-2c,117,0.066,0.2
m5a.xlarge,Red Hat Enterprise Linux,eu-west-2c,117,0.126,0.26
m5.2xlarge,Red Hat Enterprise Linux,ap-southeast-2a,117,0.2747,0.276
i3.2xlarge,Linux/UNIX,us-west-2d,117,0.1872,0.196
m5ad.4xlarge,SUSE Linux,eu-west-1b,117,0.3886,1.07
m5ad.2xlarge,SUSE Linux,eu-central-1a,117,0.2392,0.6
m5dn.4xlarge,SUSE Linux,ap-southeast-1c,117,0.3616,1.436
m5.2xlarge,SUSE Linux,ap-southeast-2a,117,0.2447,0.24600000000000002
p2.16xlarge,Red Hat Enterprise Linux,ap-southeast-2c,117,7.5316,24.802
m5d.metal,SUSE Linux,eu-north-1c,117,1.0173,5.86
p2.16xlarge,SUSE Linux,ap-southeast-2c,117,7.5016,24.772
x1e.xlarge,SUSE Linux,us-east-2a,117,0.3502,0.934
r5a.4xlarge,Red Hat Enterprise Linux,us-east-2b,117,0.2972,0.3067
i3en.xlarge,Windows,ca-central-1a,117,0.33399999999999996,0.684
r5dn.12xlarge,SUSE Linux,ap-northeast-1c,117,0.9782,5.022
i3.2xlarge,Red Hat Enterprise Linux,us-west-2d,117,0.3172,0.326
m5n.xlarge,Linux/UNIX,us-east-2a,117,0.0399,0.0502
r5a.24xlarge,Windows,eu-west-1c,117,6.2299,10.512
g4dn.4xlarge,SUSE Linux,us-east-1a,117,0.4612,0.5209
m5a.12xlarge,Linux/UNIX,ap-southeast-1b,117,0.7848,2.592
g4dn.8xlarge,Windows,eu-north-1a,117,2.1644,3.78
m4.16xlarge,Windows,eu-west-2c,117,3.9494,6.6560000000000015
i3.2xlarge,SUSE Linux,us-west-2d,117,0.2872,0.29600000000000004
m1.xlarge,Windows,ap-southeast-2a,117,0.2307,0.3267
r5dn.4xlarge,Windows,eu-west-1a,117,1.0383,2.224
t3a.medium,SUSE Linux,us-west-2b,117,0.0743,0.1142
r3.2xlarge,Windows,ap-south-1b,117,0.4836,0.4857
r5dn.large,Linux/UNIX,us-west-2b,117,0.0354,0.16699999999999998
m5.2xlarge,Linux/UNIX,ap-southeast-2a,117,0.1447,0.146
t3.nano,SUSE Linux,sa-east-1b,117,0.0084,0.1084
r5.metal,Red Hat Enterprise Linux,eu-west-3b,117,1.1966,3.793
m5dn.2xlarge,SUSE Linux,us-east-1f,117,0.236,0.2956
r5n.24xlarge,Windows,ap-northeast-1d,117,6.1725,13.104000000000001
z1d.large,Windows,us-east-1d,117,0.1478,0.278
r5d.8xlarge,Red Hat Enterprise Linux,ap-northeast-2c,117,0.6574,2.898
m5ad.2xlarge,SUSE Linux,us-west-1c,117,0.2185,0.2966
m5d.metal,Windows,eu-central-1b,117,5.53,10.944
c5d.18xlarge,Red Hat Enterprise Linux,eu-central-1b,117,1.3236,1.3343
m5ad.24xlarge,Red Hat Enterprise Linux,us-east-2a,118,1.0878,5.074
m3.xlarge,Windows,ap-southeast-1b,118,0.2433,0.3113
p2.16xlarge,Windows,ap-southeast-2c,118,10.3456,27.616
r5d.large,Linux/UNIX,eu-central-1a,118,0.0365,0.0493
c5.18xlarge,SUSE Linux,eu-west-1b,118,1.3367,1.3631
m3.medium,Red Hat Enterprise Linux,ap-southeast-1b,118,0.0698,0.0745
m3.xlarge,Windows,us-west-1c,118,0.2426,0.3106
x1e.2xlarge,Windows,ap-south-1b,118,0.884,2.088
g4dn.16xlarge,Red Hat Enterprise Linux,eu-central-1b,118,1.6434,5.57
m5.16xlarge,Red Hat Enterprise Linux,ap-southeast-1b,118,1.1434,1.2751
m5a.12xlarge,SUSE Linux,ap-southeast-1b,118,0.8848,2.6919999999999997
m3.xlarge,Windows,ap-southeast-1a,118,0.2433,0.3113
g4dn.8xlarge,Linux/UNIX,eu-north-1a,118,0.6924,2.3080000000000003
r5n.8xlarge,Linux/UNIX,ap-southeast-1c,118,0.5481,2.8480000000000003
c5.metal,Windows,eu-west-3b,118,5.8704,9.264
r5n.8xlarge,Red Hat Enterprise Linux,ap-southeast-1c,118,0.6781,2.978
c5.18xlarge,Linux/UNIX,eu-west-1b,118,1.2367,1.2631
r5.large,Linux/UNIX,us-west-2a,118,0.0354,0.0412
m5.16xlarge,Linux/UNIX,ap-southeast-1b,118,1.0134,1.1451
r5a.4xlarge,SUSE Linux,us-east-2b,118,0.2672,0.3267
m5n.2xlarge,Windows,eu-west-1b,118,0.5123,0.5217
r5dn.16xlarge,Linux/UNIX,us-east-1b,118,1.14,5.343999999999999
r5a.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d,118,0.4227,1.226
r5a.4xlarge,SUSE Linux,us-west-1a,118,0.3708,0.4652
z1d.large,Windows,us-east-1b,118,0.1478,0.278
m3.medium,Linux/UNIX,ap-southeast-1b,118,0.0098,0.0145
m3.medium,SUSE Linux,ap-southeast-1b,118,0.1098,0.1145
r5dn.4xlarge,SUSE Linux,eu-west-1a,118,0.4023,1.6380000000000001
m5.16xlarge,SUSE Linux,ap-southeast-1b,118,1.1134,1.2451
r5d.16xlarge,Red Hat Enterprise Linux,eu-west-2a,118,1.2359,5.537999999999999
g4dn.8xlarge,Red Hat Enterprise Linux,eu-north-1a,118,0.8224,2.438
g4dn.16xlarge,Linux/UNIX,ap-south-1c,118,1.4373,4.791
c5n.xlarge,Linux/UNIX,us-east-2a,118,0.038,0.0402
r5ad.24xlarge,Windows,eu-west-1a,118,6.2299,11.424000000000001
r5d.16xlarge,Linux/UNIX,eu-west-2a,118,1.1059,5.408
m5dn.8xlarge,SUSE Linux,us-east-2b,118,0.4193,2.326
g4dn.16xlarge,Linux/UNIX,eu-central-1b,118,1.5134,5.44
i2.4xlarge,SUSE Linux,ap-southeast-2b,118,1.321,4.17
r5.metal,Red Hat Enterprise Linux,ap-south-1b,118,1.15,6.37
t3.large,SUSE Linux,eu-west-3b,118,0.0913,0.138
r5dn.large,SUSE Linux,us-west-2b,118,0.0984,0.23
m5ad.2xlarge,Windows,us-east-2a,118,0.4478,0.78
c5n.9xlarge,Linux/UNIX,us-west-2b,118,0.5795,0.5905
m5n.16xlarge,SUSE Linux,us-east-2c,118,0.7385,3.958
r5d.2xlarge,SUSE Linux,eu-west-2b,118,0.2382,0.7759999999999999
r5dn.large,Windows,eu-central-1b,118,0.1285,0.29100000000000004
m5ad.xlarge,Red Hat Enterprise Linux,us-west-2d,118,0.1276,0.266
r5a.24xlarge,Linux/UNIX,eu-west-1c,119,1.8139,6.096
p3.8xlarge,SUSE Linux,us-east-1f,119,3.772,5.4431
m3.xlarge,Windows,us-west-1b,119,0.2426,0.3106
r5n.8xlarge,SUSE Linux,ap-southeast-1c,119,0.6481,2.948
m5a.12xlarge,Linux/UNIX,ap-northeast-1a,119,0.8383,2.688
m5a.large,Windows,ap-northeast-1d,119,0.1269,0.204
p2.xlarge,Windows,eu-central-1a,119,0.5818,1.51
z1d.3xlarge,Red Hat Enterprise Linux,ap-northeast-1d,119,0.5386,1.492
c5n.9xlarge,SUSE Linux,us-west-2b,119,0.6795,0.7295
r5.large,SUSE Linux,us-west-2a,119,0.0984,0.1412
x1e.32xlarge,Red Hat Enterprise Linux,us-east-2a,119,8.1364,26.818
m5.xlarge,Red Hat Enterprise Linux,ca-central-1a,119,0.1207,0.1302
m5ad.2xlarge,Red Hat Enterprise Linux,us-west-2d,119,0.2652,0.4943
x1e.16xlarge,Windows,eu-central-1a,119,8.5456,21.616
x1e.16xlarge,Linux/UNIX,eu-central-1b,119,5.6016,18.672
m5a.12xlarge,Windows,ap-southeast-1b,119,2.9928,4.8
i3en.2xlarge,Red Hat Enterprise Linux,us-east-1a,119,0.4012,0.4604
t3.medium,Windows,ap-northeast-2b,119,0.034,0.0704
m5d.8xlarge,Windows,eu-central-1c,119,2.029,3.648
m5ad.xlarge,SUSE Linux,us-west-2d,119,0.1676,0.331
g4dn.xlarge,Linux/UNIX,eu-north-1a,119,0.1674,0.252
m5a.4xlarge,Linux/UNIX,ap-northeast-1a,119,0.2794,0.8959999999999999
z1d.xlarge,Linux/UNIX,us-west-1b,119,0.1266,0.42200000000000004
d2.8xlarge,Windows,ap-northeast-2b,119,3.6816,8.408
c5.18xlarge,Linux/UNIX,eu-west-3a,119,1.0908,1.2124
z1d.xlarge,Red Hat Enterprise Linux,us-west-1b,119,0.1866,0.48200000000000004
r3.xlarge,Windows,us-west-2b,119,0.2482,0.3142
m5.large,Linux/UNIX,us-west-2b,119,0.0338,0.0349
t3a.medium,Linux/UNIX,us-east-1a,119,0.0113,0.0127
i2.8xlarge,Windows,us-east-1e,119,3.008,7.782
c5d.4xlarge,Red Hat Enterprise Linux,ap-southeast-2b,119,0.4056,0.4118
m4.16xlarge,Red Hat Enterprise Linux,us-west-1c,119,0.955,1.1288
