Instance, Product/Description, Migrations, Days, SumStartingInstance, SumMigrations, BidPriceStart, BidPriceMigrations, Difference
c3.2xlarge, Linux/UNIX, 16, 320, 944.5809999999993, 862.5878999999999, 0, 0, 81.99309999999946
r5ad.2xlarge, Windows, 16, 400, 5599.926000000039, 4642.821799999982, 71, 0, 957.1042000000562
r5.2xlarge, Windows, 1, 406, 4972.949700000014, 4411.256999999984, 0, 0, 561.6927000000296
r5ad.2xlarge, Linux/UNIX, 25, 400, 2076.797500000015, 1106.0847000000017, 82, 19, 970.7128000000134
r5ad.24xlarge, Windows, 11, 400, 68502.28849999963, 52949.13360000048, 79, 0, 15553.15489999915
c1.xlarge, Red Hat Enterprise Linux, 18, 327, 1583.7264000000064, 1446.5884999999985, 0, 0, 137.1379000000079
c1.xlarge, SUSE Linux, 19, 407, 2018.213700000002, 1522.835299999995, 0, 0, 495.3784000000071
m5n.2xlarge, Linux/UNIX, 5, 202, 396.6535000000015, 393.54420000000187, 0, 0, 3.109299999999621
z1d.metal, SUSE Linux, 7, 407, 16912.82670000006, 14157.855600000008, 42, 0, 2754.9711000000516
r3.2xlarge, SUSE Linux, 32, 407, 2346.108299999998, 1998.4445, 0, 0, 347.663799999998
c3.2xlarge, Red Hat Enterprise Linux, 15, 327, 2181.744000000007, 1903.428799999988, 0, 0, 278.3152000000189
z1d.metal, Linux/UNIX, 7, 407, 15835.926699999827, 13057.8205999999, 42, 0, 2778.1060999999263
c3.2xlarge, SUSE Linux, 16, 320, 1712.5810000000033, 1630.5879000000057, 0, 0, 81.99309999999764
r5ad.4xlarge, Linux/UNIX, 10, 400, 5048.040400000037, 2528.1056999999923, 133, 38, 2519.934700000045
r5.4xlarge, Linux/UNIX, 39, 407, 3722.6399, 1777.1561000000015, 0, 0, 1945.4837999999986
m5n.2xlarge, Red Hat Enterprise Linux, 5, 202, 1026.893500000001, 1023.784200000001, 0, 0, 3.1093000000000757
c1.medium, Red Hat Enterprise Linux, 2, 327, 611.3591999999979, 573.4200000000003, 0, 0, 37.93919999999764
r5ad.24xlarge, Linux/UNIX, 12, 400, 26053.365400000224, 10557.151800000025, 98, 4, 15496.2136000002
c1.medium, SUSE Linux, 4, 406, 1102.3050999999962, 1101.0719999999963, 0, 0, 1.2330999999999221
r5a.8xlarge, Windows, 3, 307, 13310.291999999961, 13308.850299999962, 0, 0, 1.4416999999994005
c1.medium, Linux/UNIX, 4, 406, 127.90509999999932, 126.67199999999933, 0, 0, 1.2330999999999932
r3.2xlarge, Red Hat Enterprise Linux, 37, 327, 2297.8943999999983, 1666.8360999999989, 0, 0, 631.0582999999995
c1.xlarge, Linux/UNIX, 19, 407, 1041.4136999999994, 546.0352999999988, 0, 0, 495.3784000000006
z1d.metal, Windows, 7, 407, 37389.1913999998, 34626.97379999983, 35, 0, 2762.217599999967
c1.medium, Windows, 1, 406, 906.191999999998, 751.8384000000061, 0, 0, 154.35359999999184
r5ad.24xlarge, Red Hat Enterprise Linux, 5, 323, 14446.665500000066, 8893.80480000005, 13, 0, 5552.860700000016
m5n.2xlarge, Windows, 0, 202, 2170.934400000001, 2170.934400000001, 0, 0, 0.0
r5a.8xlarge, Red Hat Enterprise Linux, 2, 307, 3422.4360000000106, 3421.0274000000104, 0, 0, 1.408600000000206
c3.4xlarge, Windows, 1, 320, 6904.320000000006, 5948.102399999979, 0, 0, 956.2176000000272
c3.8xlarge, Linux/UNIX, 1, 321, 3785.57430000001, 3445.660800000022, 0, 0, 339.9134999999883
m5dn.8xlarge, Linux/UNIX, 1, 202, 4001.2882000000077, 1628.200999999995, 43, 0, 2373.0872000000127
c3.4xlarge, SUSE Linux, 1, 320, 2614.655899999995, 2485.1903999999918, 0, 0, 129.46550000000343
r5ad.4xlarge, Windows, 10, 400, 11039.557300000071, 9600.332699999995, 63, 33, 1439.224600000076
r5a.8xlarge, Linux/UNIX, 2, 307, 2464.5959999999936, 2463.187399999994, 0, 0, 1.4085999999997512
r3.4xlarge, Red Hat Enterprise Linux, 20, 327, 3576.333599999986, 2261.455500000004, 0, 0, 1314.8780999999817
z1d.large, Red Hat Enterprise Linux, 7, 323, 898.503099999994, 896.610999999993, 0, 0, 1.8921000000009371
c3.8xlarge, Red Hat Enterprise Linux, 3, 326, 5648.928000000033, 4519.464000000008, 0, 0, 1129.4640000000245
r3.4xlarge, SUSE Linux, 39, 407, 4226.605999999999, 3036.254899999992, 12, 0, 1190.3511000000067
c3.8xlarge, SUSE Linux, 1, 321, 4555.974300000009, 4216.060799999981, 0, 0, 339.91350000002785
r5.4xlarge, Red Hat Enterprise Linux, 23, 323, 3577.652699999999, 2422.8921000000005, 17, 0, 1154.7605999999987
c3.2xlarge, Windows, 1, 320, 3452.160000000003, 2973.676799999985, 0, 0, 478.48320000001786
c3.4xlarge, Linux/UNIX, 1, 320, 1846.6559000000034, 1717.1904000000109, 0, 0, 129.46549999999252
m5dn.8xlarge, Windows, 1, 202, 11140.177099999972, 8765.260900000038, 31, 0, 2374.916199999934
r5ad.4xlarge, Red Hat Enterprise Linux, 8, 323, 6353.241000000043, 2356.358900000004, 0, 0, 3996.882100000039
r3.4xlarge, Linux/UNIX, 26, 407, 3249.8060000000023, 1529.6067000000003, 43, 0, 1720.199300000002
m5dn.8xlarge, Red Hat Enterprise Linux, 1, 202, 4631.528199999998, 2258.441000000002, 41, 0, 2373.087199999996
r5.2xlarge, Linux/UNIX, 91, 407, 1875.2576000000006, 901.0059999999996, 67, 0, 974.251600000001
c3.4xlarge, Red Hat Enterprise Linux, 5, 327, 3343.2480000000155, 2778.557900000017, 0, 0, 564.6900999999984
z1d.large, Windows, 11, 407, 1667.728699999993, 1468.003099999992, 0, 0, 199.72560000000112
p3.16xlarge, SUSE Linux, 19, 407, 73531.83700000052, 72744.70500000047, 0, 0, 787.132000000056
z1d.xlarge, Windows, 6, 407, 3004.455799999984, 2885.6695999999843, 16, 0, 118.78619999999955
p3.8xlarge, SUSE Linux, 15, 407, 37045.753799999686, 36867.733999999684, 0, 0, 178.01980000000185
r5a.xlarge, Red Hat Enterprise Linux, 23, 324, 1037.2214999999967, 797.148200000001, 7, 0, 240.0732999999957
r5a.large, Red Hat Enterprise Linux, 13, 323, 731.0330999999971, 630.0629999999986, 0, 0, 100.97009999999852
p3.16xlarge, Red Hat Enterprise Linux, 6, 324, 140771.65910000016, 58253.06879999954, 112, 0, 82518.59030000062
a1.large, Linux/UNIX, 3, 320, 129.03649999999953, 76.77600000000014, 0, 0, 52.260499999999396
r5a.xlarge, Linux/UNIX, 27, 407, 743.5953, 415.7401999999978, 0, 0, 327.85510000000215
p3.2xlarge, Linux/UNIX, 55, 321, 8575.984799999998, 7323.614300000029, 0, 0, 1252.370499999969
r5a.large, Windows, 2, 407, 1246.396800000008, 1106.3040000000035, 0, 0, 140.09280000000444
a1.4xlarge, Red Hat Enterprise Linux, 1, 236, 1928.8432000000005, 1190.635199999999, 56, 0, 738.2080000000014
p3.16xlarge, Windows, 0, 406, 100246.27199999911, 100246.27199999911, 0, 0, 0.0
p2.xlarge, Windows, 23, 407, 4434.672000000021, 4434.672000000021, 0, 0, 0.0
a1.large, Red Hat Enterprise Linux, 3, 236, 435.00770000000205, 395.8512000000009, 0, 0, 39.15650000000113
r5a.xlarge, Windows, 6, 407, 2493.7703999999785, 2212.6272000000067, 0, 0, 281.1431999999718
r5a.large, Linux/UNIX, 14, 407, 363.19749999999965, 208.32299999999879, 4, 0, 154.87450000000086
p3.16xlarge, Linux/UNIX, 19, 407, 72555.03700000001, 71767.9050000001, 0, 0, 787.1319999999105
p3.8xlarge, Windows, 0, 406, 50123.135999999555, 50123.135999999555, 0, 0, 0.0
p3.2xlarge, Windows, 2, 407, 12565.622199999889, 12561.647999999888, 0, 0, 3.9742000000005646
a1.2xlarge, Red Hat Enterprise Linux, 1, 236, 1116.5548000000022, 963.4704000000028, 0, 0, 153.0843999999994
p3.2xlarge, SUSE Linux, 50, 321, 9346.384800000002, 8117.305399999952, 0, 0, 1229.0794000000496
p3.8xlarge, Linux/UNIX, 18, 407, 36068.92560000003, 35883.10710000005, 0, 0, 185.8184999999794
a1.2xlarge, Linux/UNIX, 1, 321, 517.1188000000038, 309.5208000000024, 0, 0, 207.59800000000143
r5.2xlarge, SUSE Linux, 58, 407, 2952.9490000000005, 2224.8913000000002, 46, 0, 728.0577000000003
p3.2xlarge, Red Hat Enterprise Linux, 57, 323, 10854.350399999947, 8226.545000000011, 0, 0, 2627.8053999999356
a1.4xlarge, Linux/UNIX, 1, 320, 1463.2720000000013, 615.8400000000047, 106, 0, 847.4319999999966
a1.metal, SUSE Linux, 1, 202, 1232.858000000002, 996.5540000000043, 0, 0, 236.3039999999977
p2.16xlarge, SUSE Linux, 1, 60, 19984.895999999997, 11358.835199999992, 0, 0, 8626.060800000005
r5ad.12xlarge, Windows, 15, 400, 36625.006299999965, 29204.96250000026, 118, 37, 7420.043799999705
p2.16xlarge, Red Hat Enterprise Linux, 30, 323, 64933.85280000032, 34590.63359999989, 0, 0, 30343.21920000043
a1.metal, Linux/UNIX, 1, 202, 382.0164000000015, 382.0164000000015, 0, 0, 0.0
p2.8xlarge, Linux/UNIX, 30, 407, 22256.22990000003, 21098.88000000005, 0, 0, 1157.3498999999829
p3dn.24xlarge, Red Hat Enterprise Linux, 0, 322, 73366.54080000006, 73366.54080000006, 0, 0, 0.0
p2.16xlarge, Windows, 1, 61, 24880.240800000043, 16005.84239999998, 0, 0, 8874.398400000064
a1.metal, Red Hat Enterprise Linux, 1, 202, 1012.2564000000018, 1012.2564000000018, 0, 0, 0.0
r5.2xlarge, Red Hat Enterprise Linux, 65, 324, 2161.9037000000008, 1733.0181999999986, 0, 0, 428.88550000000214
a1.xlarge, Red Hat Enterprise Linux, 3, 236, 536.3085999999995, 453.40800000000075, 0, 0, 82.90059999999875
z1d.xlarge, Red Hat Enterprise Linux, 7, 324, 1523.1252000000052, 1332.9086, 0, 0, 190.2166000000052
r3.2xlarge, Linux/UNIX, 51, 407, 1369.308300000001, 798.1767000000001, 0, 0, 571.131600000001
z1d.xlarge, Linux/UNIX, 14, 407, 1647.096600000003, 1100.1569000000036, 0, 0, 546.9396999999994
p3dn.24xlarge, Windows, 0, 406, 134268.42239999972, 134268.42239999972, 0, 0, 0.0
a1.xlarge, Linux/UNIX, 1, 321, 265.01259999999945, 154.7712000000012, 0, 0, 110.24139999999827
p2.16xlarge, Linux/UNIX, 1, 60, 19840.895999999997, 11214.835200000009, 0, 0, 8626.060799999988
p2.xlarge, Red Hat Enterprise Linux, 56, 323, 3407.192900000003, 2591.7745000000086, 0, 0, 815.4183999999946
r5ad.12xlarge, Linux/UNIX, 12, 400, 15403.749500000114, 8013.221099999928, 138, 48, 7390.528400000187
a1.medium, Linux/UNIX, 9, 320, 64.51199999999976, 38.44190000000002, 0, 0, 26.07009999999974
p2.xlarge, Linux/UNIX, 61, 407, 3531.548799999998, 2682.643900000004, 26, 0, 848.9048999999941
r5ad.12xlarge, Red Hat Enterprise Linux, 9, 323, 11195.431400000065, 5164.765999999993, 0, 0, 6030.665400000072
p2.xlarge, SUSE Linux, 60, 407, 4508.3488000000025, 3683.6922000000222, 10, 0, 824.6565999999802
p2.8xlarge, Windows, 33, 406, 36863.50700000008, 35390.20800000017, 13, 0, 1473.2989999999045
a1.medium, Red Hat Enterprise Linux, 7, 236, 387.4175999999993, 368.15149999999915, 0, 0, 19.266100000000165
a1.medium, SUSE Linux, 12, 320, 832.5119999999969, 814.1831000000004, 0, 0, 18.32889999999645
p2.8xlarge, Red Hat Enterprise Linux, 23, 323, 19535.291699999878, 17752.079999999853, 15, 0, 1783.2117000000253
p2.8xlarge, SUSE Linux, 30, 407, 23233.029900000125, 22078.90100000011, 0, 0, 1154.1289000000143
p3dn.24xlarge, Linux/UNIX, 2, 407, 91491.05799999983, 91481.96559999984, 0, 0, 9.092399999994086
r5a.4xlarge, Windows, 3, 407, 9973.128000000032, 8847.902400000028, 0, 0, 1125.2256000000034
m5d.metal, Red Hat Enterprise Linux, 50, 323, 13062.42739999989, 6715.93740000001, 42, 0, 6346.48999999988
c4.4xlarge, Red Hat Enterprise Linux, 79, 327, 3459.398400000008, 2217.5828999999976, 0, 0, 1241.8155000000106
r5a.4xlarge, Red Hat Enterprise Linux, 7, 323, 3139.9299000000087, 2311.7514000000065, 0, 0, 828.1785000000023
r3.8xlarge, Red Hat Enterprise Linux, 46, 327, 6215.027999999985, 3464.2544999999973, 0, 0, 2750.7734999999875
r5ad.xlarge, Linux/UNIX, 16, 400, 1263.8062999999988, 511.01319999999936, 132, 12, 752.7930999999994
r5ad.large, Windows, 14, 400, 1419.6172000000051, 1151.4483999999968, 70, 0, 268.16880000000833
m5d.metal, SUSE Linux, 44, 407, 11606.337599999964, 9906.813700000037, 0, 0, 1699.5238999999274
c4.4xlarge, Linux/UNIX, 99, 407, 2563.7943000000005, 1483.3832000000016, 0, 0, 1080.411099999999
z1d.3xlarge, Windows, 8, 407, 9094.676199999953, 8659.643799999958, 15, 0, 435.0323999999946
m5d.metal, Linux/UNIX, 61, 407, 10629.53759999993, 7306.288399999987, 0, 0, 3323.249199999944
z1d.3xlarge, Red Hat Enterprise Linux, 8, 323, 3753.1762000000144, 3596.6820000000153, 0, 0, 156.49419999999918
m5d.large, Windows, 2, 407, 1230.7679999999925, 1097.275199999999, 0, 0, 133.49279999999362
c4.4xlarge, SUSE Linux, 62, 407, 3540.594300000001, 2925.4780999999966, 0, 0, 615.1162000000045
r5ad.xlarge, Red Hat Enterprise Linux, 11, 323, 1117.3141000000012, 850.848800000006, 0, 0, 266.4652999999952
r5ad.large, SUSE Linux, 19, 400, 1749.0651000000046, 1178.1920000000036, 157, 0, 570.8731000000009
m5d.metal, Windows, 1, 407, 53765.02560000006, 49469.49119999981, 0, 0, 4295.5344000002515
c4.2xlarge, Windows, 1, 407, 4799.99519999999, 4312.843199999964, 0, 0, 487.1520000000264
c4.2xlarge, SUSE Linux, 57, 407, 2259.160699999996, 1946.5639, 0, 0, 312.5967999999957
z1d.6xlarge, Linux/UNIX, 23, 407, 6699.689699999986, 6526.558899999951, 0, 0, 173.13080000003538
z1d.2xlarge, Windows, 8, 407, 6096.685199999966, 5770.316899999969, 24, 0, 326.36829999999736
m5d.large, SUSE Linux, 5, 407, 1309.5425999999977, 1239.7266000000095, 0, 0, 69.81599999998821
c4.8xlarge, Red Hat Enterprise Linux, 77, 327, 5898.556800000022, 3409.4694000000036, 0, 0, 2489.0874000000185
c4.8xlarge, Linux/UNIX, 97, 407, 5220.388599999998, 2944.2392000000127, 0, 0, 2276.1493999999857
z1d.3xlarge, Linux/UNIX, 11, 406, 4639.922499999993, 3255.8435999999756, 101, 0, 1384.0789000000177
r5a.4xlarge, Linux/UNIX, 11, 407, 3036.3357999999994, 1661.9714999999899, 0, 0, 1374.3643000000095
c4.4xlarge, Windows, 2, 407, 9599.99039999998, 8627.498399999928, 0, 0, 972.4920000000529
c3.large, SUSE Linux, 2, 320, 993.7919999999959, 982.5672000000042, 0, 0, 11.224799999991774
r3.8xlarge, Linux/UNIX, 49, 407, 5312.94630000001, 3019.848400000009, 0, 0, 2293.0979000000007
c3.large, Windows, 2, 320, 863.2319999999974, 739.7592000000022, 0, 0, 123.47279999999512
r3.4xlarge, Windows, 2, 320, 6700.799999999959, 5683.42080000002, 0, 0, 1017.3791999999394
m5d.xlarge, Windows, 2, 407, 2461.535999999985, 2193.6239999999793, 0, 0, 267.9120000000057
c3.xlarge, Linux/UNIX, 3, 320, 452.3796000000011, 429.6114000000013, 0, 0, 22.76819999999981
c3.xlarge, Red Hat Enterprise Linux, 3, 327, 1051.6320000000012, 910.7619999999927, 0, 0, 140.87000000000853
z1d.large, Linux/UNIX, 18, 407, 810.2140000000021, 569.2448000000019, 0, 0, 240.96920000000023
c3.large, Red Hat Enterprise Linux, 3, 327, 761.2559999999947, 690.7704000000002, 0, 0, 70.48559999999452
c3.8xlarge, Windows, 1, 321, 13851.792000000012, 11939.356799999958, 0, 0, 1912.4352000000545
c3.large, Linux/UNIX, 2, 320, 225.79200000000077, 214.5672000000007, 0, 0, 11.224800000000073
m5d.xlarge, Red Hat Enterprise Linux, 26, 323, 972.100799999995, 779.978500000002, 0, 0, 192.12229999999306
r5ad.large, Red Hat Enterprise Linux, 12, 324, 741.7081999999971, 692.7236999999999, 0, 0, 48.98449999999718
c4.2xlarge, Red Hat Enterprise Linux, 129, 327, 2239.864800000003, 1633.1395, 0, 0, 606.725300000003
m5d.xlarge, Linux/UNIX, 31, 407, 722.8188999999957, 398.63480000000294, 7, 0, 324.1840999999927
r5ad.large, Linux/UNIX, 13, 400, 863.731100000004, 268.35439999999994, 251, 0, 595.376700000004
z1d.6xlarge, Windows, 7, 407, 18883.9945999999, 17312.107099999917, 40, 0, 1571.8874999999825
c4.2xlarge, Linux/UNIX, 155, 407, 1282.3607000000002, 753.7138999999999, 0, 0, 528.6468000000003
z1d.6xlarge, Red Hat Enterprise Linux, 12, 323, 7314.787199999958, 6187.861300000037, 0, 0, 1126.925899999921
m5d.xlarge, SUSE Linux, 22, 407, 1699.6188999999902, 1504.2546000000036, 0, 0, 195.36429999998654
c3.xlarge, SUSE Linux, 3, 320, 1220.3796000000013, 1197.6113999999964, 0, 0, 22.76820000000498
c3.xlarge, Windows, 2, 320, 1726.4639999999947, 1487.6063999999926, 0, 0, 238.8576000000021
m5a.12xlarge, Red Hat Enterprise Linux, 1, 323, 10120.220700000045, 4771.583999999998, 80, 0, 5348.636700000047
r4.2xlarge, Windows, 1, 406, 4908.052800000028, 4372.185600000025, 0, 0, 535.8672000000024
c5d.metal, Linux/UNIX, 5, 175, 3831.128500000009, 3831.128500000009, 0, 0, 0.0
r5a.24xlarge, Linux/UNIX, 7, 406, 16663.276500000175, 9921.017300000038, 0, 0, 6742.259200000137
t3a.nano, Windows, 4, 370, 53.271999999999586, 51.24239999999959, 0, 0, 2.029599999999995
m5a.xlarge, Red Hat Enterprise Linux, 154, 323, 1021.7256999999981, 800.4021999999998, 9, 0, 221.32349999999838
r5d.xlarge, Red Hat Enterprise Linux, 26, 323, 1004.2181999999979, 794.6812999999962, 0, 0, 209.53690000000165
m5a.12xlarge, Linux/UNIX, 11, 406, 7971.768100000083, 5214.082899999943, 0, 0, 2757.68520000014
r5d.xlarge, Windows, 4, 406, 2488.5506000000087, 2207.266200000001, 0, 0, 281.28440000000774
c5d.24xlarge, Windows, 0, 175, 22378.356999999916, 22378.356999999916, 0, 0, 0.0
m5a.xlarge, Linux/UNIX, 183, 407, 700.6584000000003, 417.72180000000026, 0, 0, 282.9366
c5d.large, Windows, 1, 407, 1215.139199999993, 1087.1423999999956, 0, 0, 127.99679999999739
m5a.xlarge, Windows, 3, 407, 2461.535999999985, 2193.124799999979, 0, 0, 268.4112000000059
r5a.24xlarge, Red Hat Enterprise Linux, 4, 323, 22381.64529999987, 8893.80480000005, 81, 0, 13487.840499999818
r4.4xlarge, Linux/UNIX, 21, 407, 3414.076399999998, 1709.560599999999, 5, 0, 1704.515799999999
r5d.xlarge, Linux/UNIX, 27, 407, 968.3558000000011, 417.53849999999727, 0, 0, 550.8173000000038
m5ad.12xlarge, Linux/UNIX, 15, 400, 11955.953199999947, 6291.79539999994, 112, 23, 5664.157800000007
r5a.16xlarge, Red Hat Enterprise Linux, 3, 307, 5979.3967000000175, 5883.381200000018, 5, 0, 96.01549999999952
m5.xlarge, Windows, 2, 406, 2455.4879999999853, 2187.5759999999796, 0, 0, 267.9120000000057
r5d.metal, Windows, 4, 406, 54781.387499999626, 49637.71680000038, 1, 0, 5143.670699999246
r4.16xlarge, SUSE Linux, 25, 407, 14062.744599999993, 9444.456399999994, 7, 0, 4618.288199999999
t3a.xlarge, Windows, 1, 370, 1054.0559999999957, 991.1674000000028, 0, 0, 62.88859999999295
m5a.large, Linux/UNIX, 7, 407, 363.1021000000001, 198.9387999999987, 0, 0, 164.1633000000014
t3a.xlarge, Red Hat Enterprise Linux, 3, 324, 906.6816000000028, 754.893499999999, 0, 0, 151.78810000000385
m5a.large, Red Hat Enterprise Linux, 8, 324, 723.2930999999999, 623.6587999999989, 0, 0, 99.63430000000096
c5d.2xlarge, Red Hat Enterprise Linux, 19, 323, 1980.137800000004, 1603.7161999999923, 0, 0, 376.4216000000117
r5dn.12xlarge, Red Hat Enterprise Linux, 0, 202, 3065.9664000000143, 3065.9664000000143, 0, 0, 0.0
r4.16xlarge, Windows, 1, 406, 39265.39680000023, 34980.36960000021, 0, 0, 4285.027200000019
c5d.2xlarge, SUSE Linux, 37, 407, 2331.8587000000016, 1985.8705999999884, 0, 0, 345.9881000000132
m5a.8xlarge, Windows, 3, 307, 13197.725500000079, 13192.448100000078, 0, 0, 5.277400000000853
r5dn.12xlarge, Windows, 2, 202, 13139.61850000006, 13139.59950000006, 0, 0, 0.01900000000023283
m5a.large, Windows, 1, 407, 1230.7679999999925, 1097.039999999999, 0, 0, 133.72799999999347
c5d.2xlarge, Linux/UNIX, 22, 407, 1355.1162999999979, 755.7041999999974, 0, 0, 599.4121000000005
r5dn.12xlarge, Linux/UNIX, 0, 202, 2435.7264000000055, 2435.7264000000055, 0, 0, 0.0
r4.16xlarge, Red Hat Enterprise Linux, 21, 327, 11752.38000000001, 6201.111499999979, 0, 0, 5551.268500000031
c5d.18xlarge, Red Hat Enterprise Linux, 35, 323, 9699.302400000013, 6663.284500000002, 0, 0, 3036.0179000000117
x1.16xlarge, Linux/UNIX, 13, 406, 19680.592699999994, 19494.820800000005, 0, 0, 185.77189999998882
r5d.metal, Red Hat Enterprise Linux, 18, 323, 9512.33089999995, 6260.983500000018, 0, 0, 3251.3473999999323
r5.16xlarge, Windows, 0, 307, 26619.847199999822, 26619.847199999822, 0, 0, 0.0
r4.16xlarge, Linux/UNIX, 37, 407, 13085.944600000015, 6499.118599999982, 7, 0, 6586.826000000034
c5d.metal, Red Hat Enterprise Linux, 5, 175, 4377.128500000001, 4377.128500000001, 0, 0, 0.0
c5d.large, Linux/UNIX, 31, 407, 316.73980000000216, 188.7623999999997, 0, 0, 127.97740000000246
r5.8xlarge, Linux/UNIX, 13, 307, 2514.947899999998, 2486.3884000000003, 0, 0, 28.55949999999757
r5a.16xlarge, Linux/UNIX, 3, 307, 5021.556700000028, 4925.54120000003, 5, 0, 96.01549999999861
c5d.18xlarge, Linux/UNIX, 49, 407, 11695.675500000007, 7246.422400000005, 0, 0, 4449.253100000002
m5ad.24xlarge, Linux/UNIX, 13, 400, 27267.37580000029, 10266.324199999923, 154, 0, 17001.051600000366
m5ad.24xlarge, Red Hat Enterprise Linux, 8, 323, 23924.619100000018, 9113.06230000007, 74, 0, 14811.556799999948
c5d.12xlarge, Windows, 0, 175, 11189.142799999958, 11189.142799999958, 0, 0, 0.0
m5.xlarge, SUSE Linux, 56, 407, 1776.1772999999998, 1515.700599999999, 0, 0, 260.47670000000085
r3.xlarge, Windows, 4, 321, 2101.442700000011, 1785.1176000000085, 0, 0, 316.3251000000025
r5d.metal, Linux/UNIX, 22, 406, 11738.263000000034, 6749.969000000043, 15, 0, 4988.293999999991
m5.xlarge, Red Hat Enterprise Linux, 74, 327, 1207.3533000000004, 807.0734999999997, 0, 0, 400.2798000000007
r5a.24xlarge, Windows, 9, 406, 59691.74399999968, 52949.07880000047, 0, 0, 6742.66519999921
x1.16xlarge, Red Hat Enterprise Linux, 15, 327, 31639.21200000015, 16901.820000000043, 0, 0, 14737.392000000105
m5ad.16xlarge, Windows, 8, 211, 20007.35759999993, 19839.582500000048, 0, 0, 167.7750999998825
c5d.metal, SUSE Linux, 5, 175, 4251.128500000012, 4251.128500000012, 0, 0, 0.0
m5ad.12xlarge, Windows, 12, 400, 33158.14729999993, 27471.19830000002, 90, 11, 5686.948999999913
c5d.18xlarge, Windows, 2, 406, 43632.65759999976, 39039.06479999995, 0, 0, 4593.592799999809
m5ad.12xlarge, Red Hat Enterprise Linux, 9, 323, 12637.35530000006, 5317.92989999999, 0, 0, 7319.425400000069
m5ad.16xlarge, Linux/UNIX, 3, 211, 5098.941599999998, 4929.864500000003, 0, 0, 169.07709999999497
c5d.18xlarge, SUSE Linux, 21, 407, 12672.475500000004, 10191.247999999983, 0, 0, 2481.227500000021
m5ad.16xlarge, Red Hat Enterprise Linux, 3, 211, 5757.26160000002, 5588.184500000002, 0, 0, 169.0771000000177
c5d.large, Red Hat Enterprise Linux, 32, 323, 706.207200000003, 614.301600000001, 0, 0, 91.90560000000198
c5d.9xlarge, Red Hat Enterprise Linux, 44, 323, 5353.531200000026, 3805.1322, 0, 0, 1548.3990000000258
m5a.24xlarge, Red Hat Enterprise Linux, 5, 323, 21982.182999999983, 8535.408000000056, 117, 0, 13446.774999999927
t3a.small, Red Hat Enterprise Linux, 3, 323, 520.2716000000024, 500.8531999999981, 0, 0, 19.41840000000434
m5a.24xlarge, Windows, 9, 406, 58934.63520000014, 52975.6921, 0, 0, 5958.943100000142
r4.2xlarge, Linux/UNIX, 29, 407, 1723.8076000000005, 815.1611999999981, 82, 0, 908.6464000000025
c5d.large, SUSE Linux, 27, 407, 1293.5397999999952, 1227.299999999998, 0, 0, 66.23979999999733
c5d.9xlarge, Linux/UNIX, 59, 407, 6936.904000000003, 3541.1888999999946, 0, 0, 3395.7151000000085
c5d.4xlarge, Windows, 1, 406, 9696.254400000093, 8673.235199999965, 0, 0, 1023.019200000128
m5a.2xlarge, Red Hat Enterprise Linux, 20, 323, 2092.299199999995, 1656.851300000002, 0, 0, 435.44789999999284
m5a.12xlarge, Windows, 9, 406, 30016.957899999907, 26732.819199999994, 0, 0, 3284.138699999912
r4.2xlarge, Red Hat Enterprise Linux, 24, 327, 2364.9486000000015, 1682.1778000000083, 0, 0, 682.7707999999932
r5dn.2xlarge, Windows, 2, 202, 2815.302300000005, 2190.0025000000082, 44, 0, 625.2997999999966
r5a.16xlarge, Windows, 3, 307, 26703.09839999982, 26617.433799999828, 0, 0, 85.66459999999279
t3a.small, Linux/UNIX, 2, 370, 54.1061999999999, 42.013999999999776, 0, 0, 12.092200000000126
r5dn.8xlarge, Linux/UNIX, 2, 202, 2752.3106999999973, 1688.3643000000034, 0, 0, 1063.946399999994
r5dn.8xlarge, Windows, 2, 202, 9887.363500000029, 8823.417099999986, 0, 0, 1063.9464000000426
r4.2xlarge, SUSE Linux, 21, 407, 2700.6075999999994, 2037.5190000000084, 6, 0, 663.088599999991
c5d.9xlarge, Windows, 2, 406, 21816.81600000018, 19519.32239999998, 0, 0, 2297.4936000002017
m5a.16xlarge, Linux/UNIX, 3, 307, 6861.537699999987, 4692.108699999999, 54, 0, 2169.4289999999883
r5dn.8xlarge, Red Hat Enterprise Linux, 2, 202, 3382.5507000000134, 2318.604299999997, 0, 0, 1063.9464000000166
c5d.9xlarge, SUSE Linux, 35, 407, 7913.888399999996, 5569.22070000001, 0, 0, 2344.6676999999863
m5a.24xlarge, Linux/UNIX, 9, 406, 15905.131199999907, 9939.291399999891, 0, 0, 5965.839800000016
r5.16xlarge, SUSE Linux, 3, 307, 8922.70370000002, 7026.958799999952, 0, 0, 1895.744900000068
m5a.16xlarge, Windows, 3, 307, 28540.084099999956, 26382.745399999887, 35, 0, 2157.3387000000694
m5a.4xlarge, Windows, 2, 407, 9847.120800000064, 8774.968799999917, 0, 0, 1072.1520000001474
t3a.xlarge, Linux/UNIX, 2, 370, 400.533200000002, 337.5718999999998, 0, 0, 62.96130000000221
c5d.4xlarge, Linux/UNIX, 42, 407, 3117.9829000000022, 1519.0487999999968, 0, 0, 1598.9341000000054
m5a.8xlarge, Linux/UNIX, 2, 307, 2351.580099999991, 2347.0054999999916, 0, 0, 4.574599999999464
