Instance, Product/Description, Region, Migrations, SumStartingInstance, DaysStartingInstance, SumMigrations, DaysMigrations, Difference
r3.4xlarge, Windows, ap-northeast-2, 0, 386.17919999999657, 396, 386.17920000000015, 396, -3.581135388230905e-12
r3.4xlarge, Windows, ap-south-1, 0, 383.050800000002, 396, 383.0508000000001, 396, 1.9326762412674725e-12
r3.4xlarge, Windows, ap-southeast-1, 2, 397.30479166666817, 396, 397.2952958333333, 396, 0.009495833334881354
r3.4xlarge, Windows, ap-southeast-2, 3, 407.3886916666625, 396, 407.3793166666666, 396, 0.009374999995884536
r3.4xlarge, Windows, eu-central-1, 0, 353.4696000000001, 396, 353.4696000000001, 396, 0.0
r3.4xlarge, Windows, eu-west-1, 0, 291.53519999999884, 396, 291.53520000000003, 396, -1.1937117960769683e-12
r3.4xlarge, Windows, sa-east-1, 0, 364.5972000000024, 396, 364.59719999999993, 396, 2.4442670110147446e-12
r3.4xlarge, Windows, us-east-1, 1, 270.4750000000006, 310, 345.5100000000001, 396, -75.03499999999951
r3.4xlarge, Windows, us-east-2, 0, 303.5505000000007, 396, 303.5505, 396, 6.821210263296962e-13
r3.4xlarge, Windows, us-west-1, 3, 271.125999999998, 310, 346.3416000000003, 396, -75.21560000000233
r3.4xlarge, Windows, us-west-2, 0, 344.91599999999914, 396, 344.91600000000005, 396, -9.094947017729282e-13
m5d.xlarge, Windows, ap-northeast-1, 12, 100.65292083333375, 396, 100.54439999999994, 396, 0.10852083333381302
m5d.xlarge, Windows, ap-northeast-2, 2, 97.7723999999991, 396, 97.77240000000003, 396, -9.379164112033322e-13
m5d.xlarge, Windows, ap-south-1, 0, 96.98040000000039, 396, 96.9804, 396, 3.836930773104541e-13
m5d.xlarge, Windows, ap-southeast-1, 0, 98.76239999999946, 396, 98.76239999999999, 396, -5.258016244624741e-13
m5d.xlarge, Windows, ap-southeast-2, 1, 101.53439999999975, 396, 101.53440000000006, 396, -3.126388037344441e-13
m5d.xlarge, Windows, ca-central-1, 0, 96.9011999999996, 396, 96.90119999999999, 396, -3.836930773104541e-13
m5d.xlarge, Windows, eu-central-1, 0, 100.4256000000006, 396, 100.42559999999997, 396, 6.252776074688882e-13
m5d.xlarge, Windows, eu-north-1, 0, 95.55479999999969, 396, 95.55479999999994, 396, -2.5579538487363607e-13
m5d.xlarge, Windows, eu-west-1, 0, 101.41560000000096, 396, 101.4156, 396, 9.663381206337363e-13
m5d.xlarge, Windows, eu-west-2, 0, 99.0, 396, 99.0, 396, 0.0
m5d.xlarge, Windows, eu-west-3, 3, 132.88653947368329, 396, 98.04960000000004, 396, 34.836939473683245
m5d.xlarge, Windows, sa-east-1, 1, 53.40150000000005, 198, 53.40150000000003, 198, 2.1316282072803006e-14
m5d.xlarge, Windows, us-east-1, 0, 99.79199999999959, 396, 99.79199999999992, 396, -3.268496584496461e-13
m5d.xlarge, Windows, us-east-2, 0, 88.66440000000016, 396, 88.6644, 396, 1.5631940186722204e-13
m5d.xlarge, Windows, us-west-1, 1, 77.06600000000019, 310, 98.44559999999994, 396, -21.379599999999755
m5d.xlarge, Windows, us-west-2, 0, 99.63359999999989, 396, 99.63359999999994, 396, -5.684341886080802e-14
c3.xlarge, Linux/UNIX, ap-northeast-1, 0, 23.878800000000158, 396, 23.878800000000005, 396, 1.5276668818842154e-13
c3.xlarge, Linux/UNIX, ap-southeast-1, 1, 22.38613333333327, 396, 22.386133333333333, 396, -6.394884621840902e-14
c3.xlarge, Linux/UNIX, ap-southeast-2, 2, 24.75495, 396, 24.7503, 396, 0.004650000000001597
c3.xlarge, Linux/UNIX, eu-central-1, 0, 23.799599999999852, 396, 23.799600000000012, 396, -1.5987211554602254e-13
c3.xlarge, Linux/UNIX, eu-west-1, 10, 24.683825000000084, 396, 24.68136666666667, 396, 0.0024583333334149415
c3.xlarge, Linux/UNIX, sa-east-1, 0, 29.304000000000265, 396, 29.304000000000023, 396, 2.4158453015843406e-13
c3.xlarge, Linux/UNIX, us-east-1, 14, 18.261150000000022, 310, 23.28479999999999, 396, -5.023649999999968
c3.xlarge, Linux/UNIX, us-west-1, 4, 22.156133333333436, 396, 22.111708333333333, 396, 0.04442500000010341
c3.xlarge, Linux/UNIX, us-west-2, 10, 26.715458333333327, 396, 23.18284583333333, 396, 3.5326124999999955
c3.xlarge, Red Hat Enterprise Linux, ap-northeast-1, 0, 38.13510000000008, 317, 38.135099999999994, 317, 8.526512829121202e-14
c3.xlarge, Red Hat Enterprise Linux, ap-southeast-1, 0, 37.86249999999992, 325, 37.8625, 325, -7.815970093361102e-14
c3.xlarge, Red Hat Enterprise Linux, ap-southeast-2, 2, 38.71494999999998, 316, 38.71030000000002, 316, 0.0046499999999625174
c3.xlarge, Red Hat Enterprise Linux, eu-central-1, 0, 38.79230000000018, 323, 38.79229999999999, 323, 1.9184653865522705e-13
c3.xlarge, Red Hat Enterprise Linux, eu-west-1, 10, 39.63822500000004, 324, 39.63576666666668, 324, 0.002458333333358098
c3.xlarge, Red Hat Enterprise Linux, sa-east-1, 0, 44.0860000000001, 329, 44.08599999999997, 329, 1.2789769243681803e-13
c3.xlarge, Red Hat Enterprise Linux, us-east-1, 15, 28.307550000000028, 238, 38.491199999999985, 324, -10.183649999999957
c3.xlarge, Red Hat Enterprise Linux, us-west-1, 1, 26.753216666666688, 231, 36.71201666666667, 317, -9.958799999999982
c3.xlarge, Red Hat Enterprise Linux, us-west-2, 10, 41.24025833333329, 318, 37.70764583333333, 318, 3.5326124999999564
z1d.large, Linux/UNIX, ap-northeast-1, 4, 30.746045833333458, 396, 27.211029166666684, 396, 3.535016666666774
z1d.large, Linux/UNIX, ap-northeast-2, 7, 14.57120476190478, 189, 14.571204761904761, 189, 1.9539925233402755e-14
z1d.large, Linux/UNIX, ap-south-1, 4, 29.324300000000093, 189, 19.26967083333333, 189, 10.054629166666764
z1d.large, Linux/UNIX, ap-southeast-1, 3, 34.327616666666415, 396, 26.848799999999997, 396, 7.478816666666418
z1d.large, Linux/UNIX, ap-southeast-2, 1, 36.62564166666621, 396, 26.911275, 396, 9.714366666666212
z1d.large, Linux/UNIX, eu-central-1, 16, 65.29602916666691, 396, 33.45859583333332, 396, 31.837433333333593
z1d.large, Linux/UNIX, eu-west-1, 2, 34.044024999999976, 396, 30.92792083333334, 396, 3.116104166666638
z1d.large, Linux/UNIX, eu-west-2, 0, 21.705499999999983, 329, 21.705500000000015, 329, -3.197442310920451e-14
z1d.large, Linux/UNIX, us-east-1, 9, 24.331450000000114, 396, 23.54345833333333, 396, 0.7879916666667839
z1d.large, Linux/UNIX, us-east-2, 0, 10.480205952380913, 189, 10.48020595238095, 189, -3.730349362740526e-14
z1d.large, Linux/UNIX, us-west-1, 7, 40.92210000000009, 310, 36.89261666666667, 396, 4.029483333333424
z1d.large, Linux/UNIX, us-west-2, 1, 22.096800000000076, 396, 22.096799999999998, 396, 7.815970093361102e-14
c3.large, Red Hat Enterprise Linux, ap-northeast-1, 0, 28.59339999999987, 317, 28.59340000000001, 317, -1.3855583347321954e-13
c3.large, Red Hat Enterprise Linux, ap-southeast-1, 0, 28.665000000000102, 325, 28.665000000000013, 325, 8.881784197001252e-14
c3.large, Red Hat Enterprise Linux, ap-southeast-2, 0, 28.8508000000001, 316, 28.85079999999999, 316, 1.1013412404281553e-13
c3.large, Red Hat Enterprise Linux, eu-central-1, 0, 29.1022999999999, 323, 29.102300000000007, 323, -1.0658141036401503e-13
c3.large, Red Hat Enterprise Linux, eu-west-1, 14, 29.472837500000104, 323, 29.468216666666656, 323, 0.004620833333447649
c3.large, Red Hat Enterprise Linux, sa-east-1, 0, 31.913000000000192, 329, 31.912999999999997, 329, 1.9539925233402755e-13
c3.large, Red Hat Enterprise Linux, us-east-1, 1, 21.277200000000043, 238, 28.96559999999999, 324, -7.688399999999948
c3.large, Red Hat Enterprise Linux, us-west-1, 1, 20.304900000000018, 231, 27.864300000000014, 317, -7.559399999999997
c3.large, Red Hat Enterprise Linux, us-west-2, 7, 28.582045833333453, 320, 28.554312499999988, 320, 0.027733333333465282
c3.8xlarge, Windows, ap-northeast-1, 2, 815.426891666659, 396, 815.426625, 396, 0.00026666665905850095
c3.8xlarge, Windows, ap-southeast-1, 2, 814.6911458333392, 396, 814.6727625000001, 396, 0.018383333339102137
c3.8xlarge, Windows, ap-southeast-2, 8, 831.1173125000055, 396, 831.0627625, 396, 0.054550000005519905
c3.8xlarge, Windows, eu-central-1, 0, 716.4432000000006, 396, 716.4431999999999, 396, 6.821210263296962e-13
c3.8xlarge, Windows, eu-west-1, 0, 631.4616000000044, 396, 631.4616000000001, 396, 4.320099833421409e-12
c3.8xlarge, Windows, sa-east-1, 0, 760.3199999999961, 396, 760.3200000000005, 396, -4.433786671143025e-12
c3.8xlarge, Windows, us-east-1, 1, 557.3800000000005, 310, 712.0080000000006, 396, -154.62800000000016
c3.8xlarge, Windows, us-west-1, 1, 478.20599999999814, 310, 610.8696, 396, -132.66360000000185
c3.8xlarge, Windows, us-west-2, 0, 710.8992000000051, 396, 710.8992000000003, 396, 4.774847184307873e-12
c3.large, Linux/UNIX, ap-northeast-1, 0, 11.959200000000045, 396, 11.9592, 396, 4.618527782440651e-14
c3.large, Linux/UNIX, ap-southeast-1, 0, 11.1672, 396, 11.1672, 396, 0.0
c3.large, Linux/UNIX, ap-southeast-2, 0, 12.394799999999965, 396, 12.3948, 396, -3.552713678800501e-14
c3.large, Linux/UNIX, eu-central-1, 0, 11.919599999999889, 396, 11.919600000000004, 396, -1.1546319456101628e-13
c3.large, Linux/UNIX, eu-west-1, 13, 12.370437500000023, 396, 12.365816666666667, 396, 0.004620833333355279
c3.large, Linux/UNIX, sa-east-1, 0, 14.652000000000132, 396, 14.652000000000012, 396, 1.2079226507921703e-13
c3.large, Linux/UNIX, us-east-1, 1, 9.114000000000004, 310, 11.642399999999995, 396, -2.5283999999999907
c3.large, Linux/UNIX, us-west-1, 3, 8.648999999999978, 310, 11.048399999999999, 396, -2.3994000000000213
c3.large, Linux/UNIX, us-west-2, 7, 11.60124583333336, 396, 11.5735125, 396, 0.027733333333360477
m5d.xlarge, Red Hat Enterprise Linux, ap-northeast-1, 8, 45.461430357142746, 317, 41.615122023809526, 317, 3.8463083333332193
m5d.xlarge, Red Hat Enterprise Linux, ap-northeast-2, 0, 38.959300000000205, 317, 38.95929999999999, 317, 2.1316282072803006e-13
m5d.xlarge, Red Hat Enterprise Linux, ap-south-1, 6, 39.22490416666654, 322, 38.929799999999986, 322, 0.2951041666665546
m5d.xlarge, Red Hat Enterprise Linux, ap-southeast-1, 0, 40.75499999999987, 325, 40.754999999999995, 325, -1.2789769243681803e-13
m5d.xlarge, Red Hat Enterprise Linux, ap-southeast-2, 1, 41.83839999999986, 316, 41.83840000000002, 316, -1.6342482922482304e-13
m5d.xlarge, Red Hat Enterprise Linux, ca-central-1, 0, 38.14119999999985, 316, 38.141199999999984, 316, -1.3500311979441904e-13
m5d.xlarge, Red Hat Enterprise Linux, eu-central-1, 22, 42.71010416666665, 323, 42.15893695652173, 323, 0.551167210144925
m5d.xlarge, Red Hat Enterprise Linux, eu-north-1, 0, 37.77060000000005, 322, 37.77060000000001, 322, 4.263256414560601e-14
m5d.xlarge, Red Hat Enterprise Linux, eu-west-1, 52, 44.300753571428736, 323, 44.148519318181805, 323, 0.15223425324693096
m5d.xlarge, Red Hat Enterprise Linux, eu-west-2, 7, 39.876483333333425, 316, 39.815999999999974, 316, 0.06048333333345113
m5d.xlarge, Red Hat Enterprise Linux, eu-west-3, 7, 75.56608484848465, 322, 39.799200000000006, 322, 35.766884848484644
m5d.xlarge, Red Hat Enterprise Linux, sa-east-1, 2, 28.848600000000115, 198, 28.848600000000015, 198, 9.947598300641403e-14
m5d.xlarge, Red Hat Enterprise Linux, us-east-1, 18, 42.73040652173916, 325, 42.25496250000002, 325, 0.47544402173914335
m5d.xlarge, Red Hat Enterprise Linux, us-east-2, 25, 31.914060833333394, 318, 31.856494166666675, 318, 0.05756666666671961
m5d.xlarge, Red Hat Enterprise Linux, us-west-1, 10, 29.11504583333338, 231, 39.73601666666667, 317, -10.620970833333292
m5d.xlarge, Red Hat Enterprise Linux, us-west-2, 6, 44.31766250000018, 323, 41.2614, 323, 3.05626250000018
r5ad.large, Red Hat Enterprise Linux, ap-northeast-1, 1, 13.721550000000011, 142, 13.721549999999997, 142, 1.4210854715202004e-14
r5ad.large, Red Hat Enterprise Linux, ap-northeast-2, 0, 19.817293137254897, 213, 19.8172931372549, 213, -3.552713678800501e-15
r5ad.large, Red Hat Enterprise Linux, ap-south-1, 1, 15.203613636363686, 171, 15.203613636363633, 171, 5.3290705182007514e-14
r5ad.large, Red Hat Enterprise Linux, ap-southeast-1, 4, 31.17580833333344, 326, 30.82450000000001, 326, 0.3513083333334279
r5ad.large, Red Hat Enterprise Linux, ap-southeast-2, 1, 28.25383749999983, 287, 28.253520833333347, 287, 0.00031666666648177966
r5ad.large, Red Hat Enterprise Linux, ca-central-1, 0, 26.34899999999985, 287, 26.349000000000018, 287, -1.6697754290362354e-13
r5ad.large, Red Hat Enterprise Linux, eu-central-1, 1, 20.563922549019605, 213, 20.563922549019615, 213, -1.0658141036401503e-14
r5ad.large, Red Hat Enterprise Linux, eu-west-1, 1, 21.356110119047557, 213, 21.35584999999999, 213, 0.00026011904756728654
r5ad.large, Red Hat Enterprise Linux, eu-west-2, 2, 22.032912499999963, 213, 21.03725, 213, 0.9956624999999626
r5ad.large, Red Hat Enterprise Linux, eu-west-3, 3, 19.889331249999916, 213, 19.889331249999987, 213, -7.105427357601002e-14
r5ad.large, Red Hat Enterprise Linux, sa-east-1, 6, 19.943745075757544, 198, 19.94013674242424, 198, 0.0036083333333039036
r5ad.large, Red Hat Enterprise Linux, us-east-1, 16, 36.31414583333332, 325, 35.647699999999986, 325, 0.6664458333333343
r5ad.large, Red Hat Enterprise Linux, us-east-2, 5, 48.73392083333335, 318, 48.61381249999999, 318, 0.1201083333333628
r5ad.large, Red Hat Enterprise Linux, us-west-1, 2, 19.980483333333385, 213, 19.980483333333318, 213, 6.750155989720952e-14
r5ad.large, Red Hat Enterprise Linux, us-west-2, 14, 51.03359999999996, 322, 40.683625, 322, 10.349974999999958
c4.2xlarge, Red Hat Enterprise Linux, ap-northeast-1, 5, 81.52067518115936, 317, 81.37569166666668, 317, 0.14498351449267943
c4.2xlarge, Red Hat Enterprise Linux, ap-northeast-2, 0, 77.4114000000002, 317, 77.41140000000004, 317, 1.5631940186722204e-13
c4.2xlarge, Red Hat Enterprise Linux, ap-south-1, 8, 98.78487807971018, 323, 95.64788462732919, 323, 3.1369934523809917
c4.2xlarge, Red Hat Enterprise Linux, ap-southeast-1, 8, 84.00373750000008, 326, 81.07304583333331, 326, 2.9306916666667746
c4.2xlarge, Red Hat Enterprise Linux, ap-southeast-2, 14, 84.79963261562996, 316, 83.97786178229666, 316, 0.8217708333333036
c4.2xlarge, Red Hat Enterprise Linux, ca-central-1, 2, 75.88430833333318, 316, 75.87160000000002, 316, 0.012708333333165456
c4.2xlarge, Red Hat Enterprise Linux, eu-central-1, 26, 86.58691754385961, 324, 85.72849027113239, 324, 0.8584272727272264
c4.2xlarge, Red Hat Enterprise Linux, eu-west-1, 10, 93.31343822463774, 324, 92.01040191511387, 324, 1.3030363095238613
c4.2xlarge, Red Hat Enterprise Linux, eu-west-2, 0, 78.90519999999995, 316, 78.90519999999995, 316, 0.0
c4.2xlarge, Red Hat Enterprise Linux, sa-east-1, 0, 93.8996590909089, 329, 93.89965909090911, 329, -2.1316282072803006e-13
c4.2xlarge, Red Hat Enterprise Linux, us-east-1, 17, 94.4602423913044, 325, 83.00843079710145, 325, 11.451811594202951
c4.2xlarge, Red Hat Enterprise Linux, us-east-2, 128, 68.0083933333333, 322, 66.5858, 322, 1.422593333333296
c4.2xlarge, Red Hat Enterprise Linux, us-west-1, 5, 57.258816666666604, 231, 78.40328684210527, 317, -21.14447017543867
c4.2xlarge, Red Hat Enterprise Linux, us-west-2, 25, 89.5744651515152, 323, 88.32766098484849, 323, 1.2468041666667062
m5d.xlarge, Linux/UNIX, ap-northeast-1, 19, 35.662450000000035, 396, 28.54172083333334, 396, 7.120729166666695
m5d.xlarge, Linux/UNIX, ap-northeast-2, 0, 24.908399999999972, 396, 24.908399999999986, 396, -1.4210854715202004e-14
m5d.xlarge, Linux/UNIX, ap-south-1, 6, 24.41150416666672, 396, 24.116399999999985, 396, 0.2951041666667358
m5d.xlarge, Linux/UNIX, ap-southeast-1, 2, 25.90310000000011, 396, 25.898399999999995, 396, 0.004700000000113391
m5d.xlarge, Linux/UNIX, ap-southeast-2, 1, 28.670399999999695, 396, 28.670400000000004, 396, -3.090860900556436e-13
m5d.xlarge, Linux/UNIX, ca-central-1, 0, 24.03720000000016, 396, 24.03719999999999, 396, 1.6697754290362354e-13
m5d.xlarge, Linux/UNIX, eu-central-1, 24, 38.01634166666671, 396, 27.85973695652173, 396, 10.156604710144983
m5d.xlarge, Linux/UNIX, eu-north-1, 0, 22.690800000000106, 396, 22.690799999999996, 396, 1.1013412404281553e-13
m5d.xlarge, Linux/UNIX, eu-west-1, 64, 30.614332738095076, 396, 30.414652651515162, 396, 0.19968008657991376
m5d.xlarge, Linux/UNIX, eu-west-2, 7, 26.1964833333333, 396, 26.136000000000017, 396, 0.06048333333328415
m5d.xlarge, Linux/UNIX, eu-west-3, 7, 60.95248484848513, 396, 25.185600000000008, 396, 35.76688484848512
m5d.xlarge, Linux/UNIX, sa-east-1, 2, 16.968599999999928, 198, 16.96860000000001, 198, -8.171241461241152e-14
m5d.xlarge, Linux/UNIX, us-east-1, 20, 29.35334166666691, 396, 27.91833333333334, 396, 1.4350083333335704
m5d.xlarge, Linux/UNIX, us-east-2, 29, 15.946260833333316, 396, 15.888694166666676, 396, 0.057566666666639676
m5d.xlarge, Linux/UNIX, us-west-1, 10, 20.358445833333302, 310, 25.81941666666667, 396, -5.460970833333366
m5d.xlarge, Linux/UNIX, us-west-2, 4, 26.774229166666537, 396, 26.769600000000004, 396, 0.004629166666532569
r5ad.large, Linux/UNIX, ap-northeast-1, 1, 5.201549999999996, 142, 5.2015499999999975, 142, -1.7763568394002505e-15
r5ad.large, Linux/UNIX, ap-northeast-2, 0, 7.037293137254929, 213, 7.037293137254907, 213, 2.220446049250313e-14
r5ad.large, Linux/UNIX, ap-south-1, 1, 4.943613636363626, 171, 4.94361363636364, 171, -1.4210854715202004e-14
r5ad.large, Linux/UNIX, ap-southeast-1, 4, 17.86984166666676, 396, 13.688512499999998, 396, 4.18132916666676
r5ad.large, Linux/UNIX, ap-southeast-2, 1, 11.0338375, 287, 11.033520833333338, 287, 0.00031666666666296805
r5ad.large, Linux/UNIX, ca-central-1, 0, 9.128999999999973, 287, 9.129000000000005, 287, -3.197442310920451e-14
r5ad.large, Linux/UNIX, eu-central-1, 1, 7.783922549019638, 213, 7.783922549019605, 213, 3.2862601528904634e-14
r5ad.large, Linux/UNIX, eu-west-1, 1, 8.576110119047609, 213, 8.575850000000003, 213, 0.0002601190476063664
r5ad.large, Linux/UNIX, eu-west-2, 2, 9.252912500000003, 213, 8.257249999999996, 213, 0.995662500000007
r5ad.large, Linux/UNIX, eu-west-3, 3, 7.109331249999978, 213, 7.10933125, 213, -2.220446049250313e-14
r5ad.large, Linux/UNIX, sa-east-1, 6, 8.063745075757579, 198, 8.060136742424246, 198, 0.0036083333333323253
r5ad.large, Linux/UNIX, us-east-1, 16, 22.231574999999854, 396, 21.56512916666667, 396, 0.6664458333331851
r5ad.large, Linux/UNIX, us-east-2, 5, 32.57911249999999, 396, 32.45900416666668, 396, 0.12010833333330595
r5ad.large, Linux/UNIX, us-west-1, 2, 7.200483333333351, 213, 7.2004833333333345, 213, 1.687538997430238e-14
r5ad.large, Linux/UNIX, us-west-2, 20, 37.86491666666673, 396, 27.508733333333346, 396, 10.356183333333384
z1d.6xlarge, Windows, ap-northeast-1, 2, 762.4465874999996, 396, 760.7951999999997, 396, 1.6513874999999416
z1d.6xlarge, Windows, ap-northeast-2, 1, 361.54787142857, 189, 361.5478714285716, 189, -1.6484591469634324e-12
z1d.6xlarge, Windows, ap-south-1, 0, 400.3067249999985, 189, 400.30672500000003, 189, -1.5347723092418164e-12
z1d.6xlarge, Windows, ap-southeast-1, 6, 850.7397166666644, 396, 850.62235, 396, 0.11736666666445217
z1d.6xlarge, Windows, ap-southeast-2, 2, 759.3695999999975, 396, 759.3696, 396, -2.5011104298755527e-12
z1d.6xlarge, Windows, eu-central-1, 0, 758.0470999999959, 396, 758.0471000000005, 396, -4.547473508864641e-12
z1d.6xlarge, Windows, eu-west-1, 0, 733.7088000000007, 396, 733.7087999999999, 396, 7.958078640513122e-13
z1d.6xlarge, Windows, eu-west-2, 2, 633.3660541666658, 329, 632.196404166667, 329, 1.1696499999987964
z1d.6xlarge, Windows, us-east-1, 4, 739.5946416666625, 396, 702.3456000000006, 396, 37.249041666661924
z1d.6xlarge, Windows, us-east-2, 1, 334.4358720238082, 189, 334.4358720238097, 189, -1.4779288903810084e-12
z1d.6xlarge, Windows, us-west-1, 1, 577.7160000000029, 310, 737.9855999999993, 396, -160.26959999999644
z1d.6xlarge, Windows, us-west-2, 0, 702.3455999999961, 396, 702.3456000000006, 396, -4.433786671143025e-12
c4.2xlarge, Linux/UNIX, ap-northeast-1, 7, 53.14119184782598, 396, 50.89316666666667, 396, 2.2480251811593064
c4.2xlarge, Linux/UNIX, ap-northeast-2, 2, 45.224574999999696, 396, 45.223200000000006, 396, 0.001374999999690374
c4.2xlarge, Linux/UNIX, ap-south-1, 8, 5.0784, 46, 62.35234057971015, 396, -57.27394057971015
c4.2xlarge, Linux/UNIX, ap-southeast-1, 10, 47.20328750000012, 396, 46.987670833333326, 396, 0.21561666666679713
c4.2xlarge, Linux/UNIX, ap-southeast-2, 18, 54.368628070175454, 396, 53.539253070175434, 396, 0.8293750000000202
c4.2xlarge, Linux/UNIX, ca-central-1, 2, 43.61230833333348, 396, 43.599600000000024, 396, 0.012708333333456778
c4.2xlarge, Linux/UNIX, eu-central-1, 28, 53.900055043859616, 396, 52.958509210526316, 396, 0.9415458333333007
c4.2xlarge, Linux/UNIX, eu-west-1, 16, 64.04038460144929, 396, 60.280592391304346, 396, 3.759792210144944
c4.2xlarge, Linux/UNIX, eu-west-2, 2, 47.40512500000043, 396, 47.401199999999974, 396, 0.003925000000457146
c4.2xlarge, Linux/UNIX, sa-east-1, 0, 61.54145909090917, 396, 61.54145909090914, 396, 2.842170943040401e-14
c4.2xlarge, Linux/UNIX, us-east-1, 18, 52.09027916666659, 396, 49.500018297101455, 396, 2.5902608695651352
c4.2xlarge, Linux/UNIX, us-east-2, 153, 31.536947499999986, 396, 30.112191666666668, 396, 1.4247558333333181
c4.2xlarge, Linux/UNIX, us-west-1, 6, 46.55374934210508, 396, 46.454020175438586, 396, 0.09972916666649212
c4.2xlarge, Linux/UNIX, us-west-2, 30, 56.818479166666684, 396, 55.82779015151515, 396, 0.9906890151515313
z1d.6xlarge, Red Hat Enterprise Linux, ap-northeast-1, 0, 300.26240000000143, 317, 300.26239999999996, 317, 1.4779288903810084e-12
z1d.6xlarge, Red Hat Enterprise Linux, ap-northeast-2, 0, 177.51365357142825, 189, 177.51365357142856, 189, -3.126388037344441e-13
z1d.6xlarge, Red Hat Enterprise Linux, ap-south-1, 0, 216.4787374999999, 189, 216.47873749999997, 189, -5.684341886080802e-14
z1d.6xlarge, Red Hat Enterprise Linux, ap-southeast-1, 0, 306.670000000001, 325, 306.67, 325, 9.663381206337363e-13
z1d.6xlarge, Red Hat Enterprise Linux, ap-southeast-2, 0, 298.17760000000095, 316, 298.1776, 316, 9.663381206337363e-13
z1d.6xlarge, Red Hat Enterprise Linux, eu-central-1, 0, 304.5599999999994, 324, 304.56, 324, -6.252776074688882e-13
z1d.6xlarge, Red Hat Enterprise Linux, eu-west-1, 0, 283.852400000002, 323, 283.8524, 323, 1.9895196601282805e-12
z1d.6xlarge, Red Hat Enterprise Linux, eu-west-2, 0, 290.9728000000014, 316, 290.9728, 316, 1.4210854715202004e-12
z1d.6xlarge, Red Hat Enterprise Linux, us-east-1, 8, 259.81700416666627, 324, 259.0704, 324, 0.7466041666662591
z1d.6xlarge, Red Hat Enterprise Linux, us-east-2, 1, 150.3240321428569, 189, 150.2760779761905, 189, 0.04795416666641472
z1d.6xlarge, Red Hat Enterprise Linux, us-west-1, 19, 314.72682999999824, 317, 300.0036508333334, 317, 14.723179166664863
z1d.6xlarge, Red Hat Enterprise Linux, us-west-2, 12, 260.30453333333304, 321, 256.73725833333333, 321, 3.567274999999711
m5d.xlarge, SUSE Linux, ap-northeast-1, 19, 75.26244999999999, 396, 68.14172083333335, 396, 7.120729166666635
m5d.xlarge, SUSE Linux, ap-northeast-2, 0, 28.99620000000005, 178, 28.996200000000005, 178, 4.618527782440651e-14
m5d.xlarge, SUSE Linux, ap-south-1, 2, 29.57609166666671, 182, 29.28379999999998, 182, 0.2922916666667277
m5d.xlarge, SUSE Linux, ap-southeast-1, 2, 65.50309999999955, 396, 65.49839999999999, 396, 0.004699999999559168
m5d.xlarge, SUSE Linux, ap-southeast-2, 1, 68.27040000000045, 396, 68.27040000000002, 396, 4.263256414560601e-13
m5d.xlarge, SUSE Linux, ca-central-1, 0, 28.443899999999903, 177, 28.443899999999985, 177, -8.171241461241152e-14
m5d.xlarge, SUSE Linux, eu-central-1, 24, 77.6163416666668, 396, 67.45973695652174, 396, 10.15660471014506
m5d.xlarge, SUSE Linux, eu-north-1, 0, 28.628599999999924, 182, 28.62860000000002, 182, -9.592326932761353e-14
m5d.xlarge, SUSE Linux, eu-west-1, 64, 70.21433273809528, 396, 70.01465265151515, 396, 0.19968008658013048
m5d.xlarge, SUSE Linux, eu-west-2, 3, 29.59985833333337, 178, 29.54799999999999, 178, 0.05185833333337797
m5d.xlarge, SUSE Linux, eu-west-3, 2, 29.120799999999935, 178, 29.12080000000002, 178, -8.526512829121202e-14
m5d.xlarge, SUSE Linux, sa-east-1, 2, 36.768600000000006, 198, 36.76860000000001, 198, -7.105427357601002e-15
m5d.xlarge, SUSE Linux, us-east-1, 20, 68.95334166666659, 396, 67.51833333333335, 396, 1.4350083333332435
m5d.xlarge, SUSE Linux, us-east-2, 19, 25.732965000000014, 183, 25.688635833333322, 183, 0.04432916666669229
m5d.xlarge, SUSE Linux, us-west-1, 10, 51.35844583333338, 310, 65.41941666666669, 396, -14.060970833333315
m5d.xlarge, SUSE Linux, us-west-2, 4, 66.37422916666668, 396, 66.36960000000005, 396, 0.004629166666632045
c3.xlarge, SUSE Linux, ap-northeast-1, 0, 63.478799999999815, 396, 63.478799999999964, 396, -1.4921397450962104e-13
c3.xlarge, SUSE Linux, ap-southeast-1, 1, 61.98613333333366, 396, 61.986133333333306, 396, 3.552713678800501e-13
c3.xlarge, SUSE Linux, ap-southeast-2, 2, 64.35495000000037, 396, 64.35030000000003, 396, 0.004650000000339105
c3.xlarge, SUSE Linux, eu-central-1, 0, 63.39959999999997, 396, 63.39959999999998, 396, -7.105427357601002e-15
c3.xlarge, SUSE Linux, eu-west-1, 10, 64.28382500000016, 396, 64.2813666666667, 396, 0.0024583333334646795
c3.xlarge, SUSE Linux, sa-east-1, 0, 68.90400000000004, 396, 68.904, 396, 4.263256414560601e-14
c3.xlarge, SUSE Linux, us-east-1, 15, 49.26114999999986, 310, 62.884799999999956, 396, -13.623650000000097
c3.xlarge, SUSE Linux, us-west-1, 4, 61.75613333333314, 396, 61.71170833333336, 396, 0.04442499999977656
c3.xlarge, SUSE Linux, us-west-2, 10, 66.31545833333337, 396, 62.78284583333331, 396, 3.532612500000056
