,index,Instance, Product/Description, Migrations, Days, SumStartingInstance, SumMigrations, BidPriceStart, BidPriceMigrations, Difference
252,456,c5.2xlarge, Red Hat Enterprise Linux,79,327,2350.921200000002,1655.0362999999984,0,0,695.8849000000038
253,771,r5a.2xlarge, Linux/UNIX,19,376,1455.6321000000007,765.9865999999955,1,0,689.6455000000052
254,718,r4.2xlarge, Red Hat Enterprise Linux,24,327,2364.948600000001,1682.1778000000086,0,0,682.7707999999933
255,878,r5d.4xlarge, SUSE Linux,26,356,3558.8210000000013,2903.6069000000048,1,0,655.214099999996
256,106,m5.2xlarge, Red Hat Enterprise Linux,47,327,2367.545900000004,1730.7457000000006,0,0,636.8002000000038
257,513,r3.2xlarge, Red Hat Enterprise Linux,37,327,2297.8943999999983,1666.8360999999989,0,0,631.0582999999995
258,489,c1.xlarge, Windows,2,407,3611.773899999992,2986.5112000000245,0,0,625.2626999999675
259,90,m4.2xlarge, Red Hat Enterprise Linux,28,327,2295.9915,1678.8396000000007,0,0,617.1518999999996
260,609,c4.4xlarge, SUSE Linux,62,407,3540.594300000001,2925.478099999997,0,0,615.1162000000045
261,636,c4.2xlarge, Red Hat Enterprise Linux,129,327,2239.864800000003,1633.1395,0,0,606.725300000003
262,677,c5d.2xlarge, Linux/UNIX,22,407,1355.116299999998,755.7041999999974,0,0,599.4121000000006
263,876,r5d.2xlarge, SUSE Linux,6,407,2823.044399999997,2239.2379999999976,0,0,583.8063999999995
264,354,i2.xlarge, Windows,1,407,3680.9246000000103,3103.447200000013,0,0,577.4773999999978
265,579,r3.2xlarge, Linux/UNIX,51,407,1369.308300000001,798.1767000000001,0,0,571.131600000001
266,410,m5d.2xlarge, Linux/UNIX,43,407,1379.4677000000006,811.8857000000029,0,0,567.5819999999981
267,959,m5a.2xlarge, Linux/UNIX,28,407,1380.6853000000024,813.6327000000041,0,0,567.0525999999983
268,539,c3.4xlarge, Red Hat Enterprise Linux,5,327,3343.248000000015,2778.557900000017,0,0,564.6900999999984
269,445,r5d.2xlarge, Windows,4,406,4976.5805000000155,4413.900000000016,0,0,562.6804999999995
270,413,r5a.2xlarge, Windows,3,406,4974.312000000015,4411.699200000014,0,0,562.6128000000017
271,494,r5.2xlarge, Windows,1,406,4972.949700000014,4411.256999999984,0,0,561.6927000000296
272,251,i3.xlarge, Red Hat Enterprise Linux,7,327,1771.0528999999906,1212.2038000000086,0,0,558.8490999999822
273,660,r5d.xlarge, Linux/UNIX,27,407,968.3558000000012,417.53849999999727,0,0,550.8173000000038
274,155,m5.4xlarge, SUSE Linux,38,407,3784.367200000001,3235.082299999996,0,0,549.2849000000057
275,580,z1d.xlarge, Linux/UNIX,14,407,1647.096600000003,1100.1569000000036,0,0,546.9396999999993
276,937,z1d.xlarge, SUSE Linux,12,407,2674.2466000000004,2129.035900000008,0,0,545.2106999999924
277,860,m5n.12xlarge, SUSE Linux,1,93,1995.3901000000023,1453.623200000003,1,0,541.7668999999994
278,659,r4.4xlarge, Linux/UNIX,6,138,1116.6257000000003,578.7983999999999,1,0,537.8273000000004
279,564,r5.2xlarge, SUSE Linux,45,361,2499.5522000000005,1962.0066,1,0,537.5456000000006
280,740,m5a.2xlarge, Windows,1,407,4923.07199999997,4386.249599999958,0,0,536.8224000000118
281,411,m5d.2xlarge, Windows,1,407,4923.07199999997,4386.249599999958,0,0,536.8224000000118
282,147,m5.2xlarge, Windows,2,407,4923.07199999997,4387.087199999958,0,0,535.984800000012
283,646,r4.2xlarge, Windows,1,406,4908.052800000028,4372.185600000025,0,0,535.8672000000024
284,509,r5ad.24xlarge, Linux/UNIX,4,33,1401.1007999999995,869.3057999999994,1,0,531.7950000000003
285,640,c4.2xlarge, Linux/UNIX,155,407,1282.3607000000004,753.7138999999999,0,0,528.6468000000003
286,282,m2.2xlarge, Windows,1,406,2359.322000000023,1835.736,0,0,523.586000000023
287,115,t2.2xlarge, Red Hat Enterprise Linux,4,327,2421.892800000001,1900.9583999999913,0,0,520.9344000000096
288,589,p2.xlarge, SUSE Linux,39,268,2954.7091000000005,2436.8303000000087,1,0,517.8787999999913
289,690,m5ad.24xlarge, Linux/UNIX,3,33,1329.4503000000002,815.1034999999998,1,0,514.3468000000003
290,894,r5dn.4xlarge, SUSE Linux,4,202,1968.412400000005,1455.3712000000035,0,0,513.0412000000015
291,440,c5.2xlarge, Windows,1,406,4847.639999999991,4336.607999999982,0,0,511.03200000000925
292,80,m4.2xlarge, Windows,1,407,4859.579999999991,4348.5479999999825,0,0,511.03200000000834
293,737,c5d.2xlarge, Windows,3,407,4860.0572999999895,4349.380399999983,0,0,510.67690000000863
294,645,m5a.12xlarge, Red Hat Enterprise Linux,1,71,1593.2723000000015,1088.9568000000004,1,0,504.3155000000013
295,152,m5.2xlarge, SUSE Linux,34,406,2564.3842999999983,2066.209000000004,0,0,498.17529999999437
296,587,p2.xlarge, Linux/UNIX,37,259,2201.7131999999992,1706.2755000000031,1,0,495.4376999999963
297,498,c1.xlarge, SUSE Linux,19,407,2018.213700000002,1522.8352999999952,0,0,495.3784000000071
298,514,c1.xlarge, Linux/UNIX,19,407,1041.4136999999994,546.0352999999988,0,0,495.3784000000006
299,153,c5n.2xlarge, Red Hat Enterprise Linux,16,323,2102.075799999999,1609.7797999999964,0,0,492.29600000000295
300,613,c4.2xlarge, Windows,1,407,4799.995199999989,4312.843199999964,0,0,487.1520000000264
301,402,m5d.2xlarge, Red Hat Enterprise Linux,41,324,2137.2957,1656.8401000000008,0,0,480.4555999999985
302,532,c3.2xlarge, Windows,1,320,3452.160000000003,2973.6767999999847,0,0,478.4832000000178
303,451,c5.2xlarge, SUSE Linux,49,406,2461.6358,1988.4345999999985,0,0,473.20120000000117
304,281,t3.2xlarge, Red Hat Enterprise Linux,5,327,2284.051799999991,1811.222400000012,0,0,472.8293999999794
305,96,m4.2xlarge, SUSE Linux,20,407,2466.943200000002,2001.9206999999967,0,0,465.02250000000527
306,753,r5a.2xlarge, Red Hat Enterprise Linux,17,295,1985.7452999999987,1521.5340000000058,1,0,464.2112999999929
307,1030,m5n.4xlarge, SUSE Linux,5,202,1871.217800000003,1413.6550999999974,0,0,457.56270000000563
308,148,c5n.2xlarge, Windows,4,406,4847.639999999991,4406.394599999982,0,0,441.24540000000883
309,132,m5.8xlarge, SUSE Linux,7,221,3271.970499999999,2831.791200000004,0,0,440.17929999999484
310,716,m5a.2xlarge, Red Hat Enterprise Linux,20,323,2092.299199999995,1656.851300000002,0,0,435.44789999999284
311,54,m4.2xlarge, Linux/UNIX,48,324,1093.1863000000003,662.3199,1,0,430.8664000000005
312,576,r5.2xlarge, Red Hat Enterprise Linux,65,324,2161.9037000000008,1733.0181999999984,0,0,428.8855000000021
313,353,i2.xlarge, Red Hat Enterprise Linux,4,324,2886.7406000000105,2459.161299999995,0,0,427.5793000000158
314,332,i2.8xlarge, Linux/UNIX,5,251,12750.053399999968,12325.103999999961,1,0,424.9494000000068
315,341,i2.8xlarge, SUSE Linux,5,251,13352.453400000051,12927.504000000063,1,0,424.94939999999036
316,529,r3.4xlarge, SUSE Linux,27,254,2518.637099999999,2099.745799999995,1,0,418.891300000004
317,39,d2.xlarge, Red Hat Enterprise Linux,1,324,2496.096000000001,2078.783999999986,0,0,417.3120000000149
318,902,r5d.xlarge, SUSE Linux,24,407,1995.5308000000007,1580.2481000000018,0,0,415.2826999999986
319,877,r5a.2xlarge, SUSE Linux,24,376,2422.7320999999993,2010.6479999999995,1,0,412.0841
320,696,m5.xlarge, Red Hat Enterprise Linux,74,327,1207.3533000000004,807.0734999999997,0,0,400.2798000000007
321,488,r3.2xlarge, Windows,5,321,3873.488499999977,3474.2720999999797,0,0,399.21639999999746
322,748,r5a.12xlarge, Windows,1,43,3303.2626000000005,2904.8413999999993,1,0,398.42120000000114
323,695,r5d.metal, Linux/UNIX,5,46,1289.039,901.4330999999997,1,0,387.60590000000036
324,799,m5.xlarge, Linux/UNIX,79,407,799.3772999999999,412.7496,0,0,386.62769999999983
325,670,c5d.2xlarge, Red Hat Enterprise Linux,19,323,1980.137800000004,1603.7161999999923,0,0,376.42160000001167
326,538,r5.2xlarge, Linux/UNIX,52,190,790.3152000000003,414.5644999999994,1,0,375.75070000000085
327,809,c5.xlarge, Linux/UNIX,46,407,762.7361000000003,392.37699999999876,0,0,370.3591000000016
328,224,i3.2xlarge, Linux/UNIX,30,407,2197.6811,1830.056599999996,0,0,367.624500000004
329,235,i3.2xlarge, SUSE Linux,22,407,3174.481100000003,2806.8566000000187,0,0,367.6244999999845
330,805,c5.xlarge, Red Hat Enterprise Linux,35,327,1152.4522,787.0768999999991,0,0,365.37530000000083
331,593,p2.8xlarge, Red Hat Enterprise Linux,18,237,13377.669099999937,13025.51999999993,1,0,352.14910000000776
332,984,m5dn.24xlarge, Windows,1,164,21503.4313,21152.2195,1,0,351.2118000000009
333,501,r3.2xlarge, SUSE Linux,32,407,2346.108299999998,1998.4445,0,0,347.663799999998
334,193,c5n.xlarge, Red Hat Enterprise Linux,6,323,1109.9104999999997,763.163299999997,0,0,346.74720000000275
335,673,c5d.2xlarge, SUSE Linux,37,407,2331.8587000000016,1985.8705999999884,0,0,345.9881000000132
336,759,m5ad.xlarge, Red Hat Enterprise Linux,11,323,1127.9430000000002,782.9853000000015,0,0,344.9576999999987
337,865,m5n.8xlarge, Windows,2,77,3789.614899999997,3448.781599999997,1,0,340.83329999999887
338,530,c3.8xlarge, SUSE Linux,1,321,4555.974300000009,4216.060799999981,0,0,339.9135000000278
339,521,c3.8xlarge, Linux/UNIX,1,321,3785.57430000001,3445.660800000022,0,0,339.91349999998835
340,181,m5.12xlarge, SUSE Linux,5,80,2030.589500000001,1696.7244000000005,1,0,333.8651000000002
341,807,r3.xlarge, Red Hat Enterprise Linux,23,327,1109.9125000000008,777.9710000000048,0,0,331.9414999999961
342,548,r5a.xlarge, Linux/UNIX,27,407,743.5953,415.7401999999978,0,0,327.85510000000215
343,694,r3.xlarge, Windows,4,321,2101.442700000011,1785.1176000000085,0,0,316.3251000000025
344,1023,g3s.xlarge, Red Hat Enterprise Linux,17,323,2537.1074000000062,2222.6830999999947,0,0,314.42430000001104
345,614,c4.2xlarge, SUSE Linux,57,407,2259.160699999996,1946.5639,0,0,312.5967999999957
346,222,r4.xlarge, Red Hat Enterprise Linux,10,327,1146.0945999999967,834.5573999999992,0,0,311.53719999999737
347,434,c4.xlarge, Red Hat Enterprise Linux,28,327,1080.6696000000022,769.5856999999993,0,0,311.08390000000287
348,404,m5d.2xlarge, SUSE Linux,42,407,2356.267699999997,2045.4328000000016,0,0,310.8348999999953
349,486,m5d.24xlarge, Red Hat Enterprise Linux,2,24,1020.3561999999997,710.7600000000003,1,0,309.5961999999992
350,91,t3a.2xlarge, Red Hat Enterprise Linux,2,323,1886.0615999999848,1581.323399999992,0,0,304.73819999999273
351,234,r5.xlarge, Linux/UNIX,107,407,728.7087000000006,424.611299999999,0,0,304.09740000000164
352,885,m5a.2xlarge, SUSE Linux,33,407,2458.135300000001,2155.226800000004,0,0,302.90849999999637
353,436,c4.xlarge, Linux/UNIX,29,407,671.4395000000022,368.57239999999916,0,0,302.8671000000032
354,327,m3.2xlarge, Windows,5,321,4157.417900000008,3856.361300000019,0,0,301.0565999999885
355,170,m4.xlarge, Red Hat Enterprise Linux,43,327,1087.7523000000012,788.4427999999975,0,0,299.30950000000365
356,316,m3.2xlarge, Red Hat Enterprise Linux,14,327,2239.8192000000026,1947.1206000000054,0,0,292.6985999999968
357,447,r5d.2xlarge, Red Hat Enterprise Linux,15,232,1514.9365000000025,1223.9336999999991,1,0,291.00280000000333
358,804,c5d.xlarge, Linux/UNIX,15,406,665.6879000000015,378.9554999999978,0,0,286.7324000000036
359,831,r5a.8xlarge, SUSE Linux,3,176,2752.9082999999987,2469.5163999999995,1,0,283.3918999999987
360,655,m5a.xlarge, Linux/UNIX,183,407,700.6584000000003,417.7218000000002,0,0,282.9366
361,6,r5.xlarge, Windows,3,406,2486.281199999977,2204.9747999999913,0,0,281.30639999998584
362,653,r5d.xlarge, Windows,4,406,2488.5506000000087,2207.266200000001,0,0,281.2844000000077
363,555,r5a.xlarge, Windows,6,407,2493.7703999999785,2212.6272000000067,0,0,281.1431999999718
364,263,i3.large, Red Hat Enterprise Linux,3,327,1120.9082999999955,842.1336000000058,0,0,278.7746999999897
365,502,c3.2xlarge, Red Hat Enterprise Linux,15,327,2181.744000000007,1903.428799999988,0,0,278.31520000001893
366,762,r3.xlarge, Linux/UNIX,20,407,651.0882999999994,376.1345999999988,0,0,274.9537000000008
367,27,g2.2xlarge, Windows,3,321,2403.6480000000033,2131.9583999999923,0,0,271.68960000001147
368,709,m5a.24xlarge, Red Hat Enterprise Linux,1,23,971.7546999999997,703.2480000000003,1,0,268.50669999999917
369,657,m5a.xlarge, Windows,3,407,2461.535999999985,2193.124799999979,0,0,268.4112000000059
370,276,r4.xlarge, Windows,1,406,2454.5135999999843,2186.102400000013,0,0,268.4111999999714
371,627,m5d.xlarge, Windows,2,407,2461.535999999985,2193.6239999999793,0,0,267.91200000000566
372,663,m5.xlarge, Windows,2,406,2455.487999999985,2187.57599999998,0,0,267.91200000000566
373,610,r5ad.xlarge, Red Hat Enterprise Linux,11,323,1117.3141000000012,850.8488000000059,0,0,266.4652999999952
374,289,m2.xlarge, Windows,3,406,1179.6044000000113,917.6519999999942,0,0,261.952400000017
375,693,m5.xlarge, SUSE Linux,56,407,1776.1772999999996,1515.700599999999,0,0,260.47670000000085
376,305,t2.xlarge, Red Hat Enterprise Linux,9,327,1171.7064000000048,911.5847999999955,0,0,260.12160000000915
377,1007,r5n.2xlarge, SUSE Linux,12,202,1277.0002000000009,1020.4708000000012,0,0,256.52939999999967
378,188,c5n.xlarge, Windows,1,406,2424.307199999986,2168.3135999999913,0,0,255.9935999999948
379,139,c5d.xlarge, Windows,1,406,2424.307199999986,2168.3135999999913,0,0,255.9935999999948
380,175,m4.xlarge, Windows,1,406,2424.307199999986,2168.3135999999913,0,0,255.9935999999948
381,803,c5.xlarge, Windows,2,406,2424.307199999986,2168.788799999991,0,0,255.5183999999949
382,792,c5.xlarge, SUSE Linux,25,407,1739.5360999999994,1485.8132999999964,0,0,253.72280000000322
383,182,c5n.xlarge, Linux/UNIX,9,344,567.8079000000001,320.3346999999997,1,0,247.47320000000042
384,916,z1d.large, SUSE Linux,21,407,1713.125,1465.9136000000015,0,0,247.21139999999852
385,82,g3.4xlarge, Linux/UNIX,25,406,3594.3221000000103,3348.7606000000205,0,0,245.5614999999893
386,395,c4.xlarge, Windows,1,407,2399.997599999995,2156.421599999982,0,0,243.5760000000132
387,142,r4.4xlarge, SUSE Linux,2,139,1462.9816000000005,1221.4236999999991,1,0,241.55790000000115
388,630,z1d.large, Linux/UNIX,18,407,810.2140000000021,569.2448000000019,0,0,240.96920000000026
389,644,c3.xlarge, Windows,2,320,1726.4639999999947,1487.6063999999924,0,0,238.8576000000021
390,567,a1.metal, SUSE Linux,1,202,1232.858000000002,996.5540000000044,0,0,236.30399999999767
391,337,r4.xlarge, SUSE Linux,22,364,1596.2605999999994,1362.5926999999956,1,0,233.667900000004
392,712,r4.2xlarge, Linux/UNIX,12,148,536.7410000000001,303.4351000000003,1,0,233.30589999999972
393,892,m5dn.4xlarge, SUSE Linux,3,104,934.9706999999984,702.2793,1,0,232.69139999999825
394,843,m5n.2xlarge, SUSE Linux,9,202,1238.803799999998,1007.0844000000037,0,0,231.71939999999438
395,173,m4.xlarge, Linux/UNIX,43,331,536.6013000000005,308.0162999999999,1,0,228.5850000000006
396,230,r5.xlarge, Red Hat Enterprise Linux,103,324,1031.4928999999986,805.4934999999997,0,0,225.999399999999
397,531,r5.4xlarge, Red Hat Enterprise Linux,5,71,737.9401999999999,514.5752999999999,1,0,223.36490000000003
398,423,z1d.2xlarge, Red Hat Enterprise Linux,3,180,1745.1042999999952,1522.6711999999975,1,0,222.43309999999767
399,859,r5ad.16xlarge, Windows,3,125,12172.135199999982,11949.878300000017,0,0,222.25689999996942
400,863,r5ad.16xlarge, Red Hat Enterprise Linux,4,125,3730.1034999999906,3508.2756999999865,0,0,221.8278000000041
401,852,r5ad.16xlarge, Linux/UNIX,4,125,3340.103499999993,3118.2756999999965,0,0,221.82779999999596
402,164,m4.xlarge, SUSE Linux,28,407,1698.4717000000005,1488.2311999999908,0,0,210.24050000000943
403,651,r5d.xlarge, Red Hat Enterprise Linux,26,323,1004.218199999998,794.6812999999962,0,0,209.53690000000165
404,563,a1.2xlarge, Linux/UNIX,1,321,517.1188000000038,309.52080000000234,0,0,207.59800000000146
405,731,m5a.16xlarge, Windows,1,215,18688.49959999993,18483.909699999927,1,0,204.58989999999903
406,940,c5n.xlarge, SUSE Linux,16,407,1736.700800000001,1536.5726999999977,0,0,200.1281000000033
407,540,z1d.large, Windows,11,407,1667.728699999993,1468.0030999999922,0,0,199.7256000000011
408,254,r4.xlarge, Linux/UNIX,8,261,451.6312,255.87579999999954,1,0,195.75540000000046
409,642,m5d.xlarge, SUSE Linux,22,407,1699.6188999999902,1504.2546000000034,0,0,195.36429999998654
410,143,m5.large, Linux/UNIX,44,401,389.8020000000001,196.4252999999992,1,0,193.37670000000097
411,597,m5d.metal, Red Hat Enterprise Linux,2,22,654.3275000000002,462.16389999999984,1,0,192.16360000000032
412,634,m5d.xlarge, Red Hat Enterprise Linux,26,323,972.1007999999949,779.978500000002,0,0,192.12229999999303
413,146,m5.large, Red Hat Enterprise Linux,47,327,824.7456999999986,632.8686000000008,0,0,191.87709999999785
414,844,r5a.xlarge, SUSE Linux,20,407,1770.7953000000016,1579.381200000002,0,0,191.41409999999928
415,578,z1d.xlarge, Red Hat Enterprise Linux,7,324,1523.1252000000052,1332.9086,0,0,190.2166000000052
416,438,c4.xlarge, SUSE Linux,20,407,1648.239499999996,1460.7464000000055,0,0,187.4930999999906
417,992,g3s.xlarge, SUSE Linux,19,202,1812.6088999999995,1625.9110000000023,1,0,186.69789999999668
418,1022,g3s.xlarge, Linux/UNIX,15,189,1217.1657999999993,1031.1212999999973,1,0,186.044500000002
419,562,p3.8xlarge, Linux/UNIX,18,407,36068.92560000003,35883.10710000005,0,0,185.8184999999794
420,793,x1.16xlarge, SUSE Linux,13,406,20654.99270000008,20469.220800000057,0,0,185.7719000000179
421,681,x1.16xlarge, Linux/UNIX,13,406,19680.592699999994,19494.820800000005,0,0,185.77189999998882
422,269,i3.metal, Windows,1,52,5728.156599999993,5543.1167999999925,1,0,185.0397999999996
423,754,c5d.xlarge, Red Hat Enterprise Linux,6,323,949.1190000000024,765.5838999999967,0,0,183.5351000000057
424,388,m5d.4xlarge, Red Hat Enterprise Linux,7,119,1130.275400000002,948.1741,1,0,182.10130000000197
425,724,r4.2xlarge, SUSE Linux,3,204,1314.5389,1133.1432000000004,1,0,181.39569999999958
426,369,h1.16xlarge, SUSE Linux,10,320,10598.857399999964,10419.987699999943,0,0,178.86970000002108
427,370,h1.16xlarge, Red Hat Enterprise Linux,10,236,7906.057400000003,7727.187699999993,0,0,178.8697000000111
428,372,h1.16xlarge, Linux/UNIX,10,320,9830.857400000006,9651.987700000009,0,0,178.8696999999975
429,543,p3.8xlarge, SUSE Linux,15,407,37045.753799999686,36867.73399999968,0,0,178.01980000000182
430,200,r4.large, Red Hat Enterprise Linux,9,327,810.0502999999973,632.3818999999991,0,0,177.66839999999831
431,319,m3.2xlarge, SUSE Linux,19,321,1857.3799000000008,1679.8097000000025,0,0,177.57019999999875
432,81,g3.4xlarge, Red Hat Enterprise Linux,38,323,3839.669399999997,3663.1816999999933,0,0,176.48770000000374
433,787,c5.large, Linux/UNIX,48,407,368.8926000000008,192.71860000000012,0,0,176.17400000000066
434,615,z1d.6xlarge, Linux/UNIX,23,407,6699.689699999986,6526.558899999951,0,0,173.13080000003535
435,853,r5ad.16xlarge, SUSE Linux,3,125,3640.1035,3467.0957000000044,0,0,173.00779999999577
436,997,m5dn.2xlarge, SUSE Linux,5,143,855.4611000000003,684.5527000000008,1,0,170.9083999999997
437,706,m5ad.16xlarge, Red Hat Enterprise Linux,3,211,5757.261600000021,5588.184500000002,0,0,169.07710000001768
438,704,m5ad.16xlarge, Linux/UNIX,3,211,5098.941599999998,4929.864500000003,0,0,169.07709999999497
439,343,r5.xlarge, SUSE Linux,74,407,1755.8587000000025,1587.3486000000034,0,0,168.51009999999883
440,801,m5ad.4xlarge, Red Hat Enterprise Linux,2,36,451.844,283.5029,1,0,168.34109999999995
441,5,m4.large, Linux/UNIX,16,407,359.3413999999996,191.4724000000004,0,0,167.86899999999926
442,699,m5ad.16xlarge, Windows,8,211,20007.35759999993,19839.582500000048,0,0,167.7750999998825
443,757,c5d.xlarge, SUSE Linux,5,406,1640.0878999999998,1472.969199999985,0,0,167.11870000001474
444,471,r3.large, Red Hat Enterprise Linux,37,327,790.2935999999984,624.1591000000002,0,0,166.1344999999981
445,770,m5ad.large, Red Hat Enterprise Linux,9,324,799.455799999997,633.8701999999985,0,0,165.5855999999984
446,566,a1.4xlarge, Linux/UNIX,1,125,411.8854000000005,247.05599999999973,1,0,164.82940000000067
447,667,m5a.large, Linux/UNIX,7,407,363.1021000000002,198.9387999999987,0,0,164.1633000000014
448,248,r4.large, SUSE Linux,9,407,1403.4768999999985,1239.8341000000048,0,0,163.64279999999368
449,760,c5.large, Red Hat Enterprise Linux,40,327,791.0784000000039,627.6474999999995,0,0,163.43090000000427
450,460,r3.large, Windows,2,321,1054.9568000000058,892.468800000002,0,0,162.48800000000404
451,72,m3.xlarge, Windows,6,320,2082.957500000004,1923.8018000000006,0,0,159.15570000000318
452,939,z1d.6xlarge, SUSE Linux,22,407,7777.189700000007,7618.102800000028,0,0,159.0868999999793
453,218,i3.16xlarge, SUSE Linux,32,407,15763.69019999993,15605.356799999863,0,0,158.333400000065
454,229,i3.16xlarge, Linux/UNIX,32,407,14786.890199999973,14628.556799999966,0,0,158.33340000000862
455,314,m3.xlarge, Red Hat Enterprise Linux,3,327,1090.3203999999994,932.7408000000037,0,0,157.5795999999958
456,607,z1d.3xlarge, Red Hat Enterprise Linux,8,323,3753.1762000000144,3596.6820000000153,0,0,156.49419999999918
457,904,m5a.xlarge, SUSE Linux,86,407,1727.9334000000006,1571.4720999999965,0,0,156.46130000000426
458,15,m4.large, Red Hat Enterprise Linux,16,327,782.0219999999997,625.8505999999999,0,0,156.17139999999972
459,516,c1.medium, Windows,1,406,906.191999999998,751.8384000000061,0,0,154.35359999999184
460,328,g4dn.2xlarge, SUSE Linux,7,137,1224.4785,1070.572799999998,1,0,153.9057000000021
461,420,c4.large, Red Hat Enterprise Linux,7,327,775.382400000003,621.7086999999995,0,0,153.67370000000358
462,64,t3.xlarge, Red Hat Enterprise Linux,8,200,684.2104000000012,530.980000000002,1,0,153.23039999999938
463,560,a1.2xlarge, Red Hat Enterprise Linux,1,236,1116.5548000000024,963.4704000000028,0,0,153.08439999999942
464,1000,r5n.16xlarge, Windows,1,11,1220.9987,1069.1056999999996,1,0,151.89300000000048
465,668,t3a.xlarge, Red Hat Enterprise Linux,3,324,906.6816000000027,754.8934999999989,0,0,151.78810000000385
466,1027,r5dn.2xlarge, SUSE Linux,4,117,694.1402000000007,544.9512000000007,1,0,149.1890000000001
467,1004,r5n.4xlarge, SUSE Linux,3,73,673.8567000000004,525.4293000000001,1,0,148.42740000000026
468,794,r5d.large, Linux/UNIX,17,407,354.0513999999995,207.7156999999988,0,0,146.33570000000066
469,817,r3.xlarge, SUSE Linux,27,407,1627.8882999999985,1483.1841000000024,0,0,144.7041999999958
470,301,m1.xlarge, Windows,17,406,2472.8584999999803,2330.3966999999952,0,0,142.46179999998552
471,924,g4dn.xlarge, SUSE Linux,23,190,1350.0208999999998,1208.126399999998,1,0,141.89450000000167
472,629,c3.xlarge, Red Hat Enterprise Linux,3,327,1051.6320000000012,910.7619999999927,0,0,140.87000000000853
473,60,r5.large, Windows,2,407,1246.396800000008,1106.2008000000037,0,0,140.19600000000443
474,795,r5d.large, Windows,2,407,1246.396800000008,1106.2008000000037,0,0,140.19600000000443
475,550,r5a.large, Windows,2,407,1246.396800000008,1106.3040000000037,0,0,140.09280000000444
476,57,r5.large, Linux/UNIX,74,395,344.35879999999963,204.31179999999947,1,0,140.04700000000014
477,124,c5n.large, Linux/UNIX,15,407,328.11360000000013,188.9917999999992,0,0,139.12180000000086
478,497,c1.xlarge, Red Hat Enterprise Linux,18,327,1583.7264000000064,1446.5884999999985,0,0,137.1379000000079
479,515,z1d.metal, Windows,1,23,2094.8165000000013,1958.0544000000016,1,0,136.7620999999997
480,56,t3a.2xlarge, Linux/UNIX,1,370,809.0892000000035,674.7546000000052,0,0,134.33459999999832
481,418,m5d.large, Linux/UNIX,2,407,332.74259999999964,198.63359999999886,0,0,134.1090000000008
482,247,r4.large, Windows,1,407,1229.7912000000067,1096.0632000000064,0,0,133.7280000000003
483,140,m5.large, Windows,1,406,1227.7439999999924,1094.015999999999,0,0,133.7279999999937
484,676,m5a.large, Windows,1,407,1230.7679999999925,1097.0399999999988,0,0,133.72799999999347
485,608,m5d.large, Windows,2,407,1230.7679999999925,1097.275199999999,0,0,133.49279999999362
486,145,m5.large, SUSE Linux,33,407,1373.6690999999996,1241.812200000002,0,0,131.85689999999795
487,814,m5ad.4xlarge, Windows,3,41,1046.8698999999997,915.1421,1,0,131.72779999999955
488,169,t2.large, Red Hat Enterprise Linux,5,327,820.900800000001,690.8400000000007,0,0,130.06080000000043
489,927,t3a.2xlarge, SUSE Linux,6,370,1797.589200000003,1667.9293999999989,0,0,129.65980000000422
490,523,c3.4xlarge, SUSE Linux,1,320,2614.655899999995,2485.190399999992,0,0,129.46550000000343
491,533,c3.4xlarge, Linux/UNIX,1,320,1846.6559000000034,1717.1904000000106,0,0,129.46549999999252
492,796,m5ad.2xlarge, Linux/UNIX,9,147,483.091900000001,354.4626000000012,1,0,128.62929999999986
493,29,m4.large, Windows,1,406,1212.153599999993,1084.1567999999957,0,0,127.9967999999974
494,750,c5.large, Windows,1,406,1212.153599999993,1084.1567999999957,0,0,127.9967999999974
495,656,c5d.large, Windows,1,407,1215.139199999993,1087.1423999999956,0,0,127.9967999999974
496,686,c5d.large, Linux/UNIX,31,407,316.73980000000216,188.7623999999997,0,0,127.97740000000246
497,121,c5n.large, Windows,2,407,1215.139199999993,1087.4591999999955,0,0,127.67999999999756
498,834,r5n.xlarge, SUSE Linux,3,202,879.6728000000011,752.6606000000005,0,0,127.01220000000046
499,79,t3a.2xlarge, Windows,2,370,2108.1119999999914,1981.8572999999924,0,0,126.25469999999905
500,408,x1e.8xlarge, Windows,1,20,1793.2659,1667.3280000000007,1,0,125.93789999999922
501,270,i3.xlarge, Linux/UNIX,8,407,1039.3508999999997,914.3678999999977,0,0,124.98300000000187
502,1026,inf1.24xlarge, SUSE Linux,7,119,6941.169299999998,6817.374000000006,1,0,123.79529999999069
503,556,r5a.large, Linux/UNIX,8,344,299.8070999999996,176.0515999999989,1,0,123.75550000000072
504,207,r4.large, Linux/UNIX,2,321,279.9240000000001,156.34769999999926,1,0,123.57630000000086
505,625,c3.large, Windows,2,320,863.2319999999974,739.7592000000022,0,0,123.47279999999512
506,1011,m5dn.xlarge, SUSE Linux,5,202,866.084799999999,743.1627999999984,0,0,122.9220000000006
507,851,m5n.xlarge, SUSE Linux,4,202,864.4202000000015,742.5491999999971,0,0,121.8710000000044
508,204,t3.large, Red Hat Enterprise Linux,24,326,788.1290999999991,666.6094999999988,0,0,121.51960000000042
509,439,c4.large, Windows,2,406,1196.5631999999964,1075.4807999999914,0,0,121.08240000000545
510,569,r5ad.12xlarge, Windows,5,9,846.7328999999997,726.6881,1,0,120.0447999999998
