,Instance, Product/Description, Region, Migrations, SumStartingInstance, DaysStartingInstance, SumMigrations, DaysMigrations, Difference
8946,r5d.metal, Linux/UNIX, eu-central-1,6,1814.356616666679,396,1572.518583333334,396,241.83803333334504
11613,r5d.metal, SUSE Linux, eu-central-1,6,1858.5753666666722,396,1616.7373333333335,396,241.83803333333825
4670,i2.8xlarge, Windows, eu-central-1,3,1769.9999166666726,396,1528.9048583333338,396,241.095058333339
3274,i3en.metal, Windows, ap-southeast-2,7,2247.649854166672,227,2007.160325,227,240.4895291666724
4460,i2.8xlarge, Linux/UNIX, eu-central-1,3,1388.2153791666751,396,1149.3363791666666,396,238.8790000000088
4532,i2.8xlarge, SUSE Linux, eu-central-1,3,1427.815379166671,396,1188.9363791666667,396,238.879000000004
4521,i2.8xlarge, Red Hat Enterprise Linux, eu-central-1,3,1252.7715791666674,323,1013.892579166667,323,238.87900000000042
11290,m5ad.16xlarge, SUSE Linux, ap-northeast-1,1,409.3544083333329,142,177.19468333333336,142,232.15972499999958
9074,m5ad.16xlarge, Linux/UNIX, ap-northeast-1,1,390.80857500000036,142,158.6863499999999,142,232.12222500000053
9103,m5ad.16xlarge, Red Hat Enterprise Linux, ap-northeast-1,1,409.26857500000017,142,177.14635000000007,142,232.12222500000007
12476,r5n.24xlarge, Red Hat Enterprise Linux, ap-northeast-1,1,588.6631583333337,190,358.5733708333333,190,230.08978750000043
11148,r5n.24xlarge, SUSE Linux, ap-northeast-1,1,587.2714916666667,190,357.1817041666667,190,230.08978750000009
12469,r5n.24xlarge, Linux/UNIX, ap-northeast-1,1,563.9631583333322,190,333.8733708333332,190,230.08978749999915
12653,r5n.24xlarge, Windows, ap-northeast-1,1,1402.9481625000024,190,1172.9103083333334,190,230.03785416666915
6616,r5ad.24xlarge, Linux/UNIX, ca-central-1,2,696.8935291666734,287,468.57937499999986,287,228.31415416667357
6702,r5ad.24xlarge, Red Hat Enterprise Linux, ca-central-1,2,734.2035291666733,287,505.88937500000014,287,228.31415416667312
6478,r5ad.24xlarge, Windows, ca-central-1,2,1963.4251916666828,287,1737.7182291666659,287,225.70696250001697
10434,c5d.metal, Windows, ap-northeast-1,5,1286.945379166666,177,1064.1719958333333,177,222.77338333333276
9014,c5d.metal, SUSE Linux, ap-northeast-1,5,522.1487333333338,177,300.20341666666667,177,221.9453166666671
8236,c5d.metal, Linux/UNIX, ap-northeast-1,5,504.4487333333333,177,282.50341666666685,177,221.9453166666664
8791,c5d.metal, Red Hat Enterprise Linux, ap-northeast-1,5,527.4587333333327,177,305.5134166666668,177,221.94531666666592
8745,r5d.metal, Red Hat Enterprise Linux, ap-northeast-2,3,763.0833291666728,317,542.7673999999998,317,220.3159291666731
11608,r5d.metal, SUSE Linux, ap-northeast-2,3,524.2996124999991,178,303.9836833333334,178,220.3159291666656
9455,m5a.16xlarge, Windows, ap-southeast-1,6,1454.1799354037278,309,1235.1230615942027,309,219.05687380952511
11185,m5a.16xlarge, SUSE Linux, ap-southeast-1,5,578.6582205072488,309,361.1073438405797,309,217.55087666666907
9386,m5a.16xlarge, Linux/UNIX, ap-southeast-1,5,543.0561371739141,309,325.5052605072463,309,217.55087666666776
12277,m5a.16xlarge, Red Hat Enterprise Linux, ap-southeast-1,5,583.226137173914,309,365.6752605072465,309,217.55087666666756
8752,r5d.metal, Red Hat Enterprise Linux, eu-west-1,1,850.118162499997,324,633.3262,324,216.79196249999688
4673,i2.8xlarge, Windows, us-east-2,3,1927.3668416666605,396,1713.6003666666668,396,213.76647499999333
6992,p3.8xlarge, SUSE Linux, eu-central-1,6,2366.675633333341,396,2153.5226541666675,396,213.1529791666735
7216,p3.8xlarge, Linux/UNIX, eu-central-1,6,2327.075633333334,396,2113.9226541666653,396,213.1529791666685
4463,i2.8xlarge, Linux/UNIX, us-east-2,5,1545.0737166666645,396,1332.4162708333329,396,212.6574458333316
11538,r5ad.8xlarge, SUSE Linux, eu-west-3,3,398.4347250000012,178,186.82082083333333,178,211.61390416666796
12211,r5ad.8xlarge, Linux/UNIX, eu-west-3,3,461.7626416666648,213,250.1862375,213,211.57640416666482
12197,r5ad.8xlarge, Red Hat Enterprise Linux, eu-west-3,3,489.45264166666436,213,277.87623750000006,213,211.5764041666644
7174,p3.8xlarge, Windows, eu-central-1,2,2907.204237500016,396,2695.712625000001,396,211.49161250001495
12306,r5ad.8xlarge, Windows, eu-west-3,3,774.8087416666635,213,563.5376041666667,213,211.27113749999683
11176,m5n.8xlarge, Windows, ap-southeast-1,7,638.1395595238085,204,426.97707619047617,204,211.1624833333324
11142,m5n.12xlarge, Windows, ap-southeast-1,3,819.2296432359295,204,610.5855678571431,204,208.6440753787864
10711,m5ad.8xlarge, Red Hat Enterprise Linux, eu-west-1,4,359.0410950980411,213,150.60556593137258,213,208.43552916666854
10667,m5ad.8xlarge, Linux/UNIX, eu-west-1,4,331.3510950980379,213,122.91556593137251,213,208.43552916666542
11039,m5n.12xlarge, Linux/UNIX, ap-southeast-1,3,367.8859564393941,204,160.15973333333346,204,207.72622310606067
11079,m5n.12xlarge, Red Hat Enterprise Linux, ap-southeast-1,3,394.40595643939383,204,186.67973333333327,204,207.72622310606064
11135,m5n.12xlarge, SUSE Linux, ap-southeast-1,3,392.9526231060601,204,185.22639999999996,204,207.7262231060602
8978,r5a.24xlarge, Windows, eu-central-1,9,2677.735395833337,396,2470.0361625000005,396,207.6992333333369
8414,r5a.24xlarge, Red Hat Enterprise Linux, us-east-2,3,567.5345374999986,318,360.42120000000017,318,207.11333749999847
4669,i2.8xlarge, Windows, ap-southeast-2,2,1719.5134958333474,396,1512.4993416666666,396,207.01415416668098
4459,i2.8xlarge, Linux/UNIX, ap-southeast-2,14,1240.588750000002,396,1034.4386916666667,396,206.15005833333518
4531,i2.8xlarge, SUSE Linux, ap-southeast-2,2,1280.1887499999968,396,1074.038691666667,396,206.15005833333
11387,m5ad.8xlarge, SUSE Linux, eu-west-1,4,354.6677617647058,213,148.86556593137252,213,205.80219583333337
11281,r5a.24xlarge, SUSE Linux, eu-central-1,9,973.6032916666696,396,767.8833833333333,396,205.71990833333618
8256,r5a.24xlarge, Linux/UNIX, eu-central-1,9,929.3949583333302,396,723.6750499999997,396,205.7199083333306
856,g4dn.12xlarge, Windows, eu-west-3,3,891.2609208333345,191,685.5637875,191,205.69713333333448
603,g4dn.12xlarge, Linux/UNIX, eu-west-3,1,467.35760000000084,191,263.42274583333324,191,203.9348541666676
953,g4dn.12xlarge, Red Hat Enterprise Linux, eu-west-3,1,492.1876000000002,191,288.2527458333332,191,203.9348541666671
11786,g4dn.12xlarge, SUSE Linux, eu-west-3,1,471.8731666666661,178,267.93831250000005,178,203.9348541666661
3563,i3en.24xlarge, Windows, ap-northeast-1,3,2916.6570958333346,329,2713.0655999999985,329,203.59149583333598
3593,i3en.24xlarge, SUSE Linux, ap-northeast-1,5,1500.3665666666584,329,1297.4370166666672,329,202.92954999999097
3548,i3en.24xlarge, Linux/UNIX, ap-northeast-1,3,1463.1207333333425,329,1260.2015999999996,329,202.91913333334287
3578,i3en.24xlarge, Red Hat Enterprise Linux, ap-northeast-1,3,1458.3659333333335,317,1255.4467999999993,317,202.91913333333423
10210,x1e.16xlarge, Windows, ap-southeast-1,3,3077.705045833325,329,2877.828799999998,329,199.87624583332672
10188,x1e.16xlarge, Linux/UNIX, ap-southeast-1,3,2108.9668000000033,329,1909.2528000000007,329,199.71400000000224
10102,x1e.16xlarge, Red Hat Enterprise Linux, ap-southeast-1,3,2128.0039999999985,325,1928.29,325,199.71399999999855
10129,x1e.16xlarge, SUSE Linux, ap-southeast-1,3,2141.8667999999952,329,1942.1528,329,199.71399999999488
7167,p3.16xlarge, Linux/UNIX, us-east-2,32,3209.064495833337,396,3009.6503124999986,396,199.4141833333374
11188,m5a.16xlarge, SUSE Linux, eu-central-1,6,577.184650905797,309,379.5383759057969,309,197.6462750000001
12280,m5a.16xlarge, Red Hat Enterprise Linux, eu-central-1,6,581.8192342391328,309,384.17712590579714,309,197.64210833333573
9389,m5a.16xlarge, Linux/UNIX, eu-central-1,6,541.6492342391288,309,344.00712590579735,309,197.6421083333314
7459,r5ad.12xlarge, Linux/UNIX, us-east-2,10,536.6671125000062,396,339.52676666666656,396,197.14034583333958
7493,r5ad.12xlarge, Red Hat Enterprise Linux, us-east-2,6,414.28682083333837,318,217.3721416666668,318,196.91467916667165
2287,d2.4xlarge, Windows, eu-west-2,5,973.0077749999997,396,776.1637916666666,396,196.84398333333286
2213,d2.4xlarge, Linux/UNIX, eu-west-2,5,680.3030666666655,396,484.6215875000002,396,195.68147916666518
8751,r5d.metal, Red Hat Enterprise Linux, eu-north-1,11,564.4685333333342,323,370.85873333333353,323,193.6098000000009
10439,c5d.metal, Windows, eu-central-1,4,1256.4764653985512,177,1063.1944625,177,193.28200289855113
5202,r5d.24xlarge, Linux/UNIX, ap-southeast-2,4,924.2593500000079,396,732.8431166666664,396,191.41623333334167
11413,r5d.24xlarge, SUSE Linux, ap-southeast-2,4,968.1676833333393,396,776.7514500000003,396,191.41623333333882
8796,c5d.metal, Red Hat Enterprise Linux, eu-central-1,4,495.8771374999994,177,304.6083208333332,177,191.26881666666625
8241,c5d.metal, Linux/UNIX, eu-central-1,4,472.8671374999992,177,281.59832083333333,177,191.26881666666603
9019,c5d.metal, SUSE Linux, eu-central-1,4,490.5671374999995,177,299.2983208333335,177,191.268816666666
2458,c5n.metal, Linux/UNIX, ca-central-1,2,511.551337499999,224,320.6778791666665,224,190.87345833333248
2502,c5n.metal, Red Hat Enterprise Linux, ca-central-1,2,540.6713374999988,224,349.7978791666667,224,190.87345833333225
11614,r5d.metal, SUSE Linux, eu-north-1,6,400.0585874999995,182,210.07592500000007,182,189.98266249999938
6300,r5d.24xlarge, Windows, ap-southeast-2,4,2670.5231833333505,396,2481.5185125000007,396,189.0046708333498
11282,r5a.24xlarge, SUSE Linux, eu-west-1,9,950.0595619565221,396,762.5168999999994,396,187.5426619565225
8257,r5a.24xlarge, Linux/UNIX, eu-west-1,7,905.8158119565196,396,718.3043999999996,396,187.51141195651985
11299,m5ad.16xlarge, SUSE Linux, eu-west-3,3,390.5283874999992,178,203.56554999999992,178,186.96283749999938
8461,m5ad.12xlarge, Linux/UNIX, us-west-1,2,351.93886887254865,127,165.7006980392156,213,186.2381708333331
8979,r5a.24xlarge, Windows, eu-west-1,7,2653.2059624999897,396,2467.0404,396,186.16556249998985
8454,m5ad.12xlarge, Linux/UNIX, eu-central-1,1,363.86886274509885,213,178.634737745098,213,185.2341250000009
9065,m5ad.12xlarge, Red Hat Enterprise Linux, eu-central-1,1,391.55886274509834,213,206.32473774509808,213,185.23412500000026
11598,m5ad.12xlarge, SUSE Linux, eu-central-1,1,389.7792794117642,213,204.54515441176474,213,185.23412499999938
9040,m5ad.12xlarge, Windows, us-east-2,5,1435.2530666666541,396,1250.5434875000005,396,184.70957916665387
9071,m5ad.12xlarge, Red Hat Enterprise Linux, us-east-2,3,428.2089125000003,318,245.75691666666665,318,182.45199583333363
11564,m5a.24xlarge, SUSE Linux, eu-west-2,5,511.54893949275305,178,329.14405199275365,178,182.40488749999943
3557,i3en.24xlarge, Linux/UNIX, eu-west-3,3,918.6785484848474,143,736.5125874999999,143,182.16596098484752
3587,i3en.24xlarge, Red Hat Enterprise Linux, eu-west-3,3,937.2685484848473,143,755.1025874999997,143,182.1659609848473
3602,i3en.24xlarge, SUSE Linux, eu-west-3,3,937.509798484846,143,755.3438375000003,143,182.16596098484592
10939,i3en.6xlarge, SUSE Linux, sa-east-1,6,476.57941250000204,143,294.6493208333334,143,181.93009166666863
3759,i3en.6xlarge, Red Hat Enterprise Linux, sa-east-1,6,476.32982916666606,143,294.4080708333332,143,181.92175833333283
3804,i3en.6xlarge, Linux/UNIX, sa-east-1,6,457.73982916666586,143,275.81807083333337,143,181.92175833333252
3415,i3en.12xlarge, Red Hat Enterprise Linux, eu-central-1,1,850.9768541666681,323,669.9019999999996,323,181.0748541666685
3307,i3en.12xlarge, Linux/UNIX, eu-central-1,3,820.6508541666683,329,639.576,329,181.07485416666827
12054,i3en.12xlarge, SUSE Linux, eu-central-1,1,858.1862708333334,329,677.1114166666666,329,181.0748541666668
2933,i3en.6xlarge, Windows, sa-east-1,8,614.4801124999984,143,434.6636458333333,143,179.81646666666512
3644,i3en.12xlarge, Windows, eu-central-1,1,1544.2912291666755,329,1366.0080000000005,329,178.28322916667526
7339,p2.16xlarge, Windows, eu-central-1,4,3079.9976083333313,132,2902.046202651516,132,177.95140568181526
8409,r5a.24xlarge, Red Hat Enterprise Linux, eu-west-1,5,805.7366369565211,323,627.8797,323,177.85693695652114
8408,r5a.24xlarge, Red Hat Enterprise Linux, eu-central-1,4,783.0705874999948,323,607.4338000000002,323,175.6367874999945
9072,m5ad.12xlarge, Red Hat Enterprise Linux, us-west-1,2,368.4488688725486,127,193.3906980392157,213,175.0581708333329
7281,p2.16xlarge, SUSE Linux, eu-central-1,4,2705.2495249999965,132,2530.501893181817,132,174.74763181817937
7432,p2.16xlarge, Linux/UNIX, eu-central-1,4,2692.049524999993,132,2517.301893181818,132,174.74763181817482
8871,m5ad.24xlarge, Linux/UNIX, ap-southeast-1,10,1118.0145375000106,396,943.3635250000003,396,174.6510125000101
11306,m5ad.24xlarge, SUSE Linux, ap-southeast-1,10,1162.2978708333173,396,987.6468583333336,396,174.65101249998384
9315,r5a.16xlarge, Windows, eu-west-1,2,1457.891087499996,309,1283.3649000000005,309,174.5261874999958
8844,r5a.16xlarge, Linux/UNIX, eu-west-1,2,547.6286314393941,309,373.6695772727271,309,173.959054166667
8470,r5a.16xlarge, Red Hat Enterprise Linux, eu-west-1,2,587.7986314393935,309,413.8395772727274,309,173.95905416666602
11484,r5a.16xlarge, SUSE Linux, eu-west-1,2,583.1807147727252,309,409.2216606060607,309,173.95905416666454
11605,m5ad.12xlarge, SUSE Linux, us-west-1,2,364.6388688725495,127,191.3298647058823,213,173.30900416666717
12806,inf1.24xlarge, Linux/UNIX, us-east-1,5,612.3565083333327,150,441.12108750000016,150,171.23542083333257
12804,inf1.24xlarge, Red Hat Enterprise Linux, us-east-1,5,631.8565083333319,150,460.6210874999999,150,171.23542083333226
12808,inf1.24xlarge, SUSE Linux, us-east-1,7,629.0898416666665,150,457.8710875000002,150,171.21875416666623
7793,m5d.metal, Windows, ap-southeast-1,7,2519.4118874999717,396,2349.951341666667,396,169.4605458333044
1449,r5a.12xlarge, Red Hat Enterprise Linux, eu-west-1,2,504.3137416666671,323,334.91869999999983,323,169.39504166666725
4785,h1.16xlarge, Red Hat Enterprise Linux, us-east-2,9,611.5132083333336,323,443.63282499999985,323,167.88038333333373
2272,d2.4xlarge, SUSE Linux, eu-west-2,3,460.3788000000013,178,292.93498333333326,178,167.44381666666808
5447,m5d.8xlarge, Windows, ap-northeast-1,4,794.0514579710117,309,627.5604913043478,309,166.4909666666637
5549,m5d.8xlarge, SUSE Linux, ap-northeast-1,3,369.51907807971224,309,203.60607391304336,309,165.91300416666888
5611,m5d.8xlarge, Linux/UNIX, ap-northeast-1,3,338.6190780797104,309,172.70607391304335,309,165.91300416666695
5565,m5d.8xlarge, Red Hat Enterprise Linux, ap-northeast-1,3,378.7890780797095,309,212.87607391304357,309,165.91300416666598
848,g4dn.12xlarge, Windows, ap-south-1,4,1006.177333333334,197,840.5157358333333,197,165.66159750000062
4524,i2.8xlarge, Red Hat Enterprise Linux, us-east-2,4,1378.7081166666715,318,1214.168270833334,318,164.5398458333375
7576,m5d.metal, Red Hat Enterprise Linux, ap-southeast-1,2,546.6206083333318,325,382.33000000000015,325,164.29060833333162
7663,m5d.metal, SUSE Linux, ap-southeast-1,2,807.7897583333265,396,643.49915,396,164.29060833332653
7705,m5d.metal, Linux/UNIX, ap-southeast-1,2,768.1897583333205,396,603.89915,396,164.2906083333205
2948,i3.8xlarge, Windows, eu-west-3,5,1091.0680999999963,396,926.9568000000003,396,164.1112999999958
2715,i3.8xlarge, Linux/UNIX, eu-west-3,6,507.97028333333463,396,344.0448,396,163.92548333333468
7660,m5d.metal, SUSE Linux, ap-northeast-1,4,595.6749458333353,358,438.60233333333343,358,157.07261250000195
7702,m5d.metal, Linux/UNIX, ap-northeast-1,4,559.8749458333311,358,402.80233333333314,358,157.07261249999806
5895,x1e.32xlarge, SUSE Linux, ap-northeast-1,2,6099.332666666677,396,5946.0394625,396,153.29320416667724
5773,x1e.32xlarge, Linux/UNIX, ap-northeast-1,2,6059.732666666632,396,5906.4394625,396,153.29320416663177
976,g3.16xlarge, Windows, ap-southeast-2,8,2382.470720833341,396,2229.895645833333,396,152.57507500000793
3663,r5.metal, SUSE Linux, eu-west-3,4,364.26311250000253,178,212.19854999999995,178,152.06456250000258
2684,r5.metal, Red Hat Enterprise Linux, eu-west-3,4,537.3551791666649,322,385.3052,322,152.04997916666503
11086,m5n.8xlarge, Red Hat Enterprise Linux, ap-southeast-1,8,304.761082142858,204,152.8338363095238,204,151.92724583333418
12219,m5n.8xlarge, SUSE Linux, ap-southeast-1,8,303.3014988095242,204,151.37425297619043,204,151.92724583333373
11093,m5n.8xlarge, Linux/UNIX, ap-southeast-1,8,278.24108214285667,204,126.3138363095238,204,151.92724583333285
5856,x1e.32xlarge, Windows, ap-northeast-1,2,8382.196699999904,396,8234.105862499997,396,148.09083749990714
7573,m5d.metal, Red Hat Enterprise Linux, ap-northeast-1,2,544.0395374999966,317,396.45721250000025,317,147.58232499999642
5223,x1e.8xlarge, Windows, us-east-2,3,1685.9611791666675,329,1539.3006916666668,329,146.6604875000005
8639,m5a.8xlarge, Windows, ap-northeast-1,3,774.0306420289858,309,627.4476920289856,309,146.5829500000001
4535,i2.8xlarge, SUSE Linux, us-east-2,2,1058.7820374999976,182,912.772270833333,182,146.00976666666486
9528,m5a.8xlarge, Red Hat Enterprise Linux, ap-northeast-1,3,358.74775778985617,309,212.75383695652175,309,145.9939208333344
9513,m5a.8xlarge, Linux/UNIX, ap-northeast-1,1,318.57775778985405,309,172.5838369565216,309,145.9939208333324
9575,m5a.8xlarge, SUSE Linux, ap-northeast-1,1,353.8194244565222,309,207.8338369565216,309,145.98558750000063
3566,i3en.24xlarge, Windows, ap-southeast-1,2,2380.159720833347,269,2236.813775,269,143.34594583334732
7790,m5d.metal, Windows, ap-northeast-1,3,2125.293070833324,358,1983.810970833333,358,141.48209999999062
6192,x1e.8xlarge, SUSE Linux, us-east-2,1,918.8299124999992,182,777.8944791666665,182,140.93543333333275
3581,i3en.24xlarge, Red Hat Enterprise Linux, ap-southeast-1,2,1222.4278208333385,269,1083.6590124999998,269,138.7688083333387
3596,i3en.24xlarge, SUSE Linux, ap-southeast-1,2,1219.0244875000008,269,1080.2556791666666,269,138.76880833333416
3551,i3en.24xlarge, Linux/UNIX, ap-southeast-1,2,1187.4578208333267,269,1048.6890125,269,138.76880833332692
12532,m5dn.16xlarge, Linux/UNIX, ap-northeast-1,1,655.0722458333349,190,519.0679874999998,190,136.0042583333351
12546,m5dn.16xlarge, Red Hat Enterprise Linux, ap-northeast-1,1,679.7722458333343,190,543.7679875000003,190,136.00425833333406
11585,m5dn.16xlarge, SUSE Linux, ap-northeast-1,1,678.3847458333331,190,542.3929875,190,135.99175833333308
6073,m5d.24xlarge, Windows, eu-west-2,2,2537.2374541666422,396,2401.3032749999993,396,135.93417916664248
6321,m5d.24xlarge, Linux/UNIX, eu-west-2,4,789.0965833333286,396,653.3739500000001,396,135.7226333333283
4466,inf1.6xlarge, Red Hat Enterprise Linux, us-east-1,2,240.6991166666664,150,105.20016666666668,150,135.49894999999978
4468,inf1.6xlarge, Linux/UNIX, us-east-1,2,221.1991166666664,150,85.70016666666662,150,135.49894999999972
1096,g3.16xlarge, Linux/UNIX, ap-southeast-2,6,1214.890391666668,396,1080.1658416666664,396,134.7245500000015
1108,g3.16xlarge, SUSE Linux, ap-southeast-2,6,1254.4903916666606,396,1119.7658416666666,396,134.724549999994
9062,m5ad.12xlarge, Red Hat Enterprise Linux, ap-southeast-1,8,531.7472708333361,325,397.27667499999984,325,134.47059583333606
9031,m5ad.12xlarge, Windows, ap-southeast-1,12,1575.5868589285676,396,1441.6262166666668,396,133.9606422619006
