Instance, Product/Description, Migrations, SumStartingInstance, DaysStartingInstance, SumMigrations, DaysMigrations, Difference
m5dn.8xlarge, Linux/UNIX, 16, 4019.066100000002, 204, 1564.043199999995, 204, 2455.0229000000068
c3.4xlarge, SUSE Linux, 5, 2400.502499999999, 310, 3057.0262999999895, 396, -656.5237999999904
r5ad.4xlarge, Windows, 22, 12022.237000000001, 396, 9405.126000000004, 396, 2617.110999999997
r5a.8xlarge, Linux/UNIX, 9, 2476.2251000000015, 309, 2447.2863999999945, 309, 28.938700000006975
r3.4xlarge, Red Hat Enterprise Linux, 27, 3591.827400000001, 329, 2214.7526000000043, 329, 1377.0747999999967
z1d.large, Red Hat Enterprise Linux, 17, 901.6297, 325, 882.5436999999934, 325, 19.086000000006607
c3.8xlarge, Red Hat Enterprise Linux, 13, 5681.418, 328, 4455.60820000001, 328, 1225.80979999999
r3.4xlarge, SUSE Linux, 43, 3124.7599, 310, 2916.704399999994, 396, 208.05550000000585
c3.8xlarge, SUSE Linux, 4, 4063.970999999999, 310, 5169.201600000002, 396, -1105.230600000003
r5.4xlarge, Red Hat Enterprise Linux, 37, 4581.826, 325, 2355.2960000000003, 325, 2226.5299999999997
c3.2xlarge, Windows, 4, 2866.164800000001, 310, 3647.1381999999708, 396, -780.9733999999698
c3.4xlarge, Linux/UNIX, 5, 1658.0025, 310, 2111.5263000000155, 396, -453.5238000000154
m5dn.8xlarge, Windows, 17, 11229.246600000004, 204, 8494.654900000036, 204, 2734.591699999968
r5ad.4xlarge, Red Hat Enterprise Linux, 23, 6359.2778, 325, 2308.9439000000048, 325, 4050.333899999995
r3.4xlarge, Linux/UNIX, 26, 1522.0249999999999, 396, 1457.4858000000002, 396, 64.53919999999971
m5dn.8xlarge, Red Hat Enterprise Linux, 17, 4653.206099999999, 204, 2176.0520000000033, 204, 2477.154099999996
r5.2xlarge, Linux/UNIX, 95, 865.3368999999999, 396, 856.3101999999993, 396, 9.026700000000574
c3.4xlarge, Red Hat Enterprise Linux, 14, 3353.4720000000007, 329, 2736.2879000000157, 329, 617.1840999999849
z1d.large, Windows, 17, 1401.7352000000005, 396, 1385.2305999999926, 396, 16.50460000000794
p3.16xlarge, SUSE Linux, 27, 55374.029099999985, 310, 70076.26840000042, 396, -14702.239300000438
z1d.xlarge, Windows, 14, 2926.1218000000013, 396, 2776.4926999999843, 396, 149.62910000001693
p3.8xlarge, SUSE Linux, 23, 35888.17510000001, 396, 35569.23249999971, 396, 318.94260000030044
r5a.xlarge, Red Hat Enterprise Linux, 40, 1040.3388, 326, 780.6087000000007, 326, 259.7300999999993
r5a.large, Red Hat Enterprise Linux, 29, 734.2393000000004, 325, 618.4655999999987, 325, 115.77370000000167
p3.16xlarge, Red Hat Enterprise Linux, 16, 141008.36589999995, 326, 57464.95599999957, 326, 83543.40990000038
a1.large, Linux/UNIX, 9, 93.15929999999999, 396, 92.20180000000053, 396, 0.957499999999456
r5a.xlarge, Linux/UNIX, 32, 646.2198999999999, 396, 395.25129999999797, 396, 250.96860000000197
p3.2xlarge, Linux/UNIX, 80, 9227.988099999999, 396, 8848.122500000016, 396, 379.8655999999828
r5a.large, Windows, 12, 1071.9854999999998, 396, 1063.0771000000047, 396, 8.908399999995027
a1.4xlarge, Red Hat Enterprise Linux, 11, 2106.469200000001, 324, 1602.8798999999926, 324, 503.5893000000083
p3.16xlarge, Windows, 8, 97766.86400000005, 396, 97098.48069999917, 396, 668.3833000008744
p2.xlarge, Windows, 24, 4308.006, 396, 4299.516900000024, 396, 8.489099999976133
a1.large, Red Hat Enterprise Linux, 14, 437.08129999999994, 238, 532.4289000000024, 324, -95.34760000000244
r5a.xlarge, Windows, 16, 2388.0638999999996, 396, 2128.7354000000096, 396, 259.3284999999901
r5a.large, Linux/UNIX, 18, 199.9686999999999, 396, 197.7714999999989, 396, 2.197200000001004
p3.16xlarge, Linux/UNIX, 21, 54632.02909999996, 310, 69352.38840000019, 396, -14720.359300000222
p3.8xlarge, Windows, 8, 48883.43200000002, 396, 48554.80569999959, 396, 328.6263000004328
p3.2xlarge, Windows, 11, 12196.540200000007, 396, 12085.716899999896, 396, 110.82330000011098
a1.2xlarge, Red Hat Enterprise Linux, 14, 1117.7373999999995, 238, 1292.6570999999967, 324, -174.9196999999972
p3.2xlarge, SUSE Linux, 79, 10178.188100000003, 396, 9778.403999999971, 396, 399.7841000000317
p3.8xlarge, Linux/UNIX, 24, 34937.875099999976, 396, 34671.26220000009, 396, 266.61289999988367
a1.2xlarge, Linux/UNIX, 11, 374.36010000000005, 396, 370.7765000000032, 396, 3.5835999999968635
r5.2xlarge, SUSE Linux, 67, 1798.6015, 310, 2130.4886, 396, -331.88710000000015
p3.2xlarge, Red Hat Enterprise Linux, 64, 10889.355399999991, 325, 8070.631300000012, 325, 2818.7240999999794
a1.4xlarge, Linux/UNIX, 8, 747.8120000000001, 396, 741.3384000000063, 396, 6.47359999999378
a1.metal, SUSE Linux, 7, 1241.5055000000002, 204, 990.6403000000043, 204, 250.86519999999587
p2.16xlarge, SUSE Linux, 37, 10094.601899999998, 31, 42732.407200000416, 399, -32637.80530000042
r5ad.12xlarge, Windows, 25, 31383.7096, 396, 28633.39260000025, 396, 2750.316999999748
p2.16xlarge, Red Hat Enterprise Linux, 42, 65134.88639999998, 325, 34162.32479999988, 325, 30972.561600000103
a1.metal, Linux/UNIX, 6, 384.5074, 204, 380.0582000000015, 204, 4.449199999998541
p2.8xlarge, Linux/UNIX, 30, 22326.382399999988, 396, 20461.665600000048, 396, 1864.7167999999401
p3dn.24xlarge, Red Hat Enterprise Linux, 8, 73746.28480000005, 324, 73325.17630000006, 324, 421.10849999998754
p2.16xlarge, Windows, 15, 12450.480600000004, 32, 70094.63820000035, 400, -57644.15760000035
a1.metal, Red Hat Enterprise Linux, 6, 1018.9074000000004, 204, 1006.3982000000019, 204, 12.509199999998486
r5.2xlarge, Red Hat Enterprise Linux, 76, 2167.8962, 326, 1684.796599999999, 326, 483.09960000000115
a1.xlarge, Red Hat Enterprise Linux, 10, 741.0911999999998, 324, 608.7831999999992, 324, 132.30800000000067
z1d.xlarge, Red Hat Enterprise Linux, 16, 1523.7119999999989, 326, 1309.6596999999997, 326, 214.05229999999915
r3.2xlarge, Linux/UNIX, 47, 784.5264999999999, 396, 762.0085000000001, 396, 22.5179999999998
z1d.xlarge, Linux/UNIX, 16, 1059.9768000000004, 396, 1046.3164000000036, 396, 13.660399999996798
p3dn.24xlarge, Windows, 8, 130961.31840000002, 396, 130282.91099999963, 396, 678.4074000003893
a1.xlarge, Linux/UNIX, 7, 186.99730000000002, 396, 185.65510000000154, 396, 1.3421999999984848
p2.16xlarge, Linux/UNIX, 33, 10021.0019, 31, 41934.9192000001, 399, -31913.9173000001
p2.xlarge, Red Hat Enterprise Linux, 63, 3410.9930999999997, 325, 2558.351600000008, 325, 852.6414999999915
r5ad.12xlarge, Linux/UNIX, 20, 12879.508999999998, 396, 7859.951799999931, 396, 5019.5572000000675
a1.medium, Linux/UNIX, 15, 47.2813, 396, 46.307500000000026, 396, 0.9737999999999758
p2.xlarge, Linux/UNIX, 61, 2665.836899999999, 396, 2587.7498000000032, 396, 78.08709999999564
r5ad.12xlarge, Red Hat Enterprise Linux, 20, 11222.2022, 325, 5060.858599999996, 325, 6161.343600000004
p2.xlarge, SUSE Linux, 63, 3615.036899999999, 396, 3552.6443000000195, 396, 62.392599999979666
p2.8xlarge, Windows, 35, 35973.667, 396, 34398.5616000002, 396, 1575.105399999804
a1.medium, Red Hat Enterprise Linux, 17, 389.4696000000001, 238, 495.5430999999982, 324, -106.07349999999809
a1.medium, SUSE Linux, 19, 805.8456000000002, 310, 852.556399999999, 396, -46.71079999999881
p2.8xlarge, Red Hat Enterprise Linux, 34, 19581.0917, 325, 17615.318699999858, 325, 1965.773000000143
p2.8xlarge, SUSE Linux, 32, 23276.282399999993, 396, 21365.89300000009, 396, 1910.3893999999018
p3dn.24xlarge, Linux/UNIX, 8, 89019.0676, 396, 88647.04779999984, 396, 372.01980000015465
r5a.4xlarge, Windows, 14, 8582.206399999995, 396, 8503.458800000039, 396, 78.74759999995695
m5d.metal, Red Hat Enterprise Linux, 65, 13097.719399999998, 325, 6568.851400000011, 325, 6528.867999999987
c4.4xlarge, Red Hat Enterprise Linux, 89, 3465.5696, 329, 2164.361799999998, 329, 1301.207800000002
r5a.4xlarge, Red Hat Enterprise Linux, 21, 3452.1052, 325, 2277.028400000007, 325, 1175.076799999993
r3.8xlarge, Red Hat Enterprise Linux, 53, 6232.439800000002, 329, 3415.045899999997, 329, 2817.393900000005
r5ad.xlarge, Linux/UNIX, 24, 1779.706600000001, 396, 501.88299999999924, 396, 1277.8236000000015
r5ad.large, Windows, 21, 1652.0470999999998, 396, 1130.6138999999973, 396, 521.4332000000024
m5d.metal, SUSE Linux, 58, 19381.222199999997, 396, 9426.398500000034, 396, 9954.823699999963
c4.4xlarge, Linux/UNIX, 98, 1429.4572, 396, 1403.921800000001, 396, 25.535399999999072
z1d.3xlarge, Windows, 15, 8841.912800000006, 396, 8326.230899999962, 396, 515.6819000000432
m5d.metal, Linux/UNIX, 72, 7400.5498, 396, 6963.072499999986, 396, 437.4773000000141
z1d.3xlarge, Red Hat Enterprise Linux, 16, 3760.613000000001, 325, 3555.7741000000146, 325, 204.83889999998655
m5d.large, Windows, 13, 1064.3360000000007, 396, 1049.565199999997, 396, 14.770800000003646
c4.4xlarge, SUSE Linux, 63, 3208.3508000000006, 396, 2794.6579999999963, 396, 413.69280000000435
r5ad.xlarge, Red Hat Enterprise Linux, 25, 1120.6273999999999, 325, 839.6491000000058, 325, 280.9782999999941
r5ad.large, SUSE Linux, 25, 1295.0861000000002, 396, 1151.2950000000035, 396, 143.79109999999673
m5d.metal, Windows, 14, 48027.85900000001, 396, 47342.03899999986, 396, 685.8200000001525
c4.2xlarge, Windows, 4, 4176.313200000003, 396, 4158.051199999967, 396, 18.262000000036096
c4.2xlarge, SUSE Linux, 60, 2066.5933000000005, 396, 1871.0425, 396, 195.55080000000044
z1d.6xlarge, Linux/UNIX, 25, 7463.009299999998, 396, 6290.513699999957, 396, 1172.4956000000411
z1d.2xlarge, Windows, 16, 5933.514000000003, 396, 5551.896999999971, 396, 381.617000000032
m5d.large, SUSE Linux, 20, 992.9434000000001, 310, 1180.8088000000068, 396, -187.86540000000673
c4.8xlarge, Red Hat Enterprise Linux, 84, 5914.340399999999, 329, 3307.111000000004, 329, 2607.229399999995
c4.8xlarge, Linux/UNIX, 93, 2828.6641, 396, 2795.3380000000107, 396, 33.32609999998931
z1d.3xlarge, Linux/UNIX, 18, 3601.9265999999975, 396, 3139.9914999999787, 396, 461.9351000000188
r5a.4xlarge, Linux/UNIX, 15, 1589.5573999999992, 396, 1577.2012999999904, 396, 12.356100000008837
c4.4xlarge, Windows, 6, 8367.600000000006, 396, 8312.762399999934, 396, 54.83760000007169
c3.large, SUSE Linux, 4, 951.4480999999994, 310, 1210.1932000000068, 396, -258.74510000000737
r3.8xlarge, Linux/UNIX, 49, 2904.9617, 396, 2889.675800000008, 396, 15.28589999999167
c3.large, Windows, 4, 713.4001000000003, 310, 908.2238000000028, 396, -194.82370000000253
r3.4xlarge, Windows, 4, 6996.844800000001, 396, 6965.357700000046, 396, 31.487099999954808
m5d.xlarge, Windows, 14, 2127.497800000001, 396, 2097.7782999999818, 396, 29.719500000019252
c3.xlarge, Linux/UNIX, 5, 531.6914000000002, 396, 527.0042000000017, 396, 4.687199999998484
c3.xlarge, Red Hat Enterprise Linux, 13, 1057.4661999999994, 329, 892.4968999999932, 329, 164.96930000000623
z1d.large, Linux/UNIX, 24, 529.2072000000001, 396, 522.3382000000017, 396, 6.868999999998323
c3.large, Red Hat Enterprise Linux, 13, 764.7479999999999, 329, 680.8726000000003, 329, 83.87539999999967
c3.8xlarge, Windows, 4, 11469.231, 310, 14588.623599999946, 396, -3119.3925999999465
c3.large, Linux/UNIX, 4, 207.54810000000003, 310, 263.99320000000085, 396, -56.44510000000082
m5d.xlarge, Red Hat Enterprise Linux, 42, 1022.2821000000004, 325, 757.7522000000018, 325, 264.5298999999985
r5ad.large, Red Hat Enterprise Linux, 23, 743.4883000000004, 326, 682.3772000000002, 326, 61.11110000000019
c4.2xlarge, Red Hat Enterprise Linux, 135, 2249.0231000000003, 329, 1593.1682999999998, 329, 655.8548000000005
m5d.xlarge, Linux/UNIX, 41, 382.5387000000001, 396, 376.75830000000263, 396, 5.780399999997485
r5ad.large, Linux/UNIX, 19, 781.8360000000004, 396, 263.4656999999998, 396, 518.3703000000005
z1d.6xlarge, Windows, 14, 17743.17700000001, 396, 16677.617099999923, 396, 1065.5599000000875
c4.2xlarge, Linux/UNIX, 156, 756.5600000000001, 396, 718.6072999999998, 396, 37.95270000000028
z1d.6xlarge, Red Hat Enterprise Linux, 21, 7346.8696, 325, 6134.827900000036, 325, 1212.0416999999643
m5d.xlarge, SUSE Linux, 38, 1229.6222000000002, 310, 1430.8520000000044, 396, -201.22980000000416
c3.xlarge, SUSE Linux, 5, 1481.9914000000006, 396, 1470.804199999995, 396, 11.187200000005532
c3.xlarge, Windows, 4, 1429.9976000000004, 310, 1819.7953999999856, 396, -389.7977999999853
m5a.12xlarge, Red Hat Enterprise Linux, 18, 10163.5956, 325, 4701.718899999999, 325, 5461.876700000002
r4.2xlarge, Windows, 11, 4253.095199999997, 396, 4218.3835000000245, 396, 34.71169999997255
c5d.metal, Linux/UNIX, 13, 3857.907499999999, 177, 3795.832500000008, 177, 62.07499999999072
r5a.24xlarge, Linux/UNIX, 13, 9534.633499999993, 396, 9481.142300000045, 396, 53.49119999994764
t3a.nano, Windows, 18, 53.432500000000026, 372, 50.69759999999961, 372, 2.7349000000004153
m5a.xlarge, Red Hat Enterprise Linux, 167, 1106.7021, 325, 783.6392999999998, 325, 323.06280000000015
r5d.xlarge, Red Hat Enterprise Linux, 43, 1103.9362999999998, 325, 771.0301999999964, 325, 332.90610000000345
m5a.12xlarge, Linux/UNIX, 17, 8914.988599999995, 396, 4978.045099999947, 396, 3936.9435000000485
r5d.xlarge, Windows, 14, 2146.6659999999993, 396, 2119.1390000000006, 396, 27.52699999999868
c5d.24xlarge, Windows, 8, 22531.206799999996, 177, 22205.29799999992, 177, 325.90880000007746
m5a.xlarge, Linux/UNIX, 189, 404.3769, 396, 396.91900000000004, 396, 7.457899999999938
c5d.large, Windows, 15, 1053.7230000000004, 396, 1038.3596999999957, 396, 15.363300000004756
m5a.xlarge, Windows, 14, 2125.4373000000005, 396, 2107.233999999981, 396, 18.20330000001968
r5a.24xlarge, Red Hat Enterprise Linux, 16, 22436.6517, 325, 8741.997500000049, 325, 13694.65419999995
r4.4xlarge, Linux/UNIX, 27, 1746.9928, 396, 1622.9054999999996, 396, 124.08730000000037
r5d.xlarge, Linux/UNIX, 35, 403.48099999999994, 396, 394.8755999999981, 396, 8.60540000000185
m5ad.12xlarge, Linux/UNIX, 19, 11876.869300000002, 396, 6178.38929999994, 396, 5698.480000000062
r5a.16xlarge, Red Hat Enterprise Linux, 11, 6004.750599999999, 309, 5840.0572000000175, 309, 164.69339999998192
m5.xlarge, Windows, 12, 2127.945600000001, 396, 2101.871299999981, 396, 26.074300000019775
r5d.metal, Windows, 18, 48316.71980000002, 396, 47561.07260000032, 396, 755.6471999997011
r4.16xlarge, SUSE Linux, 24, 10971.141099999997, 396, 8995.043700000006, 396, 1976.0973999999915
t3a.xlarge, Windows, 14, 1057.2609, 372, 982.0964000000029, 372, 75.16449999999713
m5a.large, Linux/UNIX, 16, 190.46880000000004, 396, 189.30909999999872, 396, 1.1597000000013225
t3a.xlarge, Red Hat Enterprise Linux, 19, 907.8476, 326, 742.2974999999989, 326, 165.55010000000118
m5a.large, Red Hat Enterprise Linux, 24, 725.9037000000001, 326, 611.1517999999992, 326, 114.75190000000089
c5d.2xlarge, Red Hat Enterprise Linux, 36, 2382.9674999999997, 325, 1565.3764999999926, 325, 817.5910000000072
r5dn.12xlarge, Red Hat Enterprise Linux, 3, 3096.192100000001, 204, 3075.153100000014, 204, 21.038999999987027
r4.16xlarge, Windows, 6, 34006.125600000014, 396, 33754.2558000002, 396, 251.86979999981122
c5d.2xlarge, SUSE Linux, 49, 2147.1394, 396, 1880.8246999999885, 396, 266.3147000000115
m5a.8xlarge, Windows, 13, 13273.4486, 309, 13112.362700000076, 309, 161.08589999992364
r5dn.12xlarge, Windows, 5, 13256.579199999996, 204, 13156.597800000061, 204, 99.98139999993509
m5a.large, Windows, 12, 1062.8800000000006, 396, 1054.3727999999976, 396, 8.507200000002967
c5d.2xlarge, Linux/UNIX, 34, 722.7620000000003, 396, 712.4051999999986, 396, 10.356800000001726
r5dn.12xlarge, Linux/UNIX, 3, 2460.4920999999986, 204, 2444.3931000000057, 204, 16.098999999992884
r4.16xlarge, Red Hat Enterprise Linux, 28, 11809.285, 329, 6002.147599999982, 329, 5807.137400000018
c5d.18xlarge, Red Hat Enterprise Linux, 47, 9718.070400000004, 325, 6468.582200000002, 325, 3249.4882000000025
x1.16xlarge, Linux/UNIX, 15, 19198.424000000014, 396, 18944.730899999995, 396, 253.6931000000186
r5d.metal, Red Hat Enterprise Linux, 33, 9547.610699999997, 325, 6098.753000000017, 325, 3448.8576999999805
r5.16xlarge, Windows, 14, 26782.512699999977, 309, 26333.385699999824, 309, 449.1270000001532
r4.16xlarge, Linux/UNIX, 34, 6223.945100000001, 396, 6155.122899999986, 396, 68.82220000001507
c5d.metal, Red Hat Enterprise Linux, 13, 4407.9375, 177, 4335.3325, 177, 72.60499999999956
c5d.large, Linux/UNIX, 43, 181.98690000000005, 396, 178.50689999999994, 396, 3.4800000000001035
r5.8xlarge, Linux/UNIX, 25, 2527.727500000001, 309, 2465.4473999999996, 309, 62.28010000000131
r5a.16xlarge, Linux/UNIX, 11, 5042.750600000002, 309, 4890.147200000029, 309, 152.60339999997268
c5d.18xlarge, Linux/UNIX, 56, 7185.5807, 396, 6863.982200000005, 396, 321.5984999999955
m5ad.24xlarge, Linux/UNIX, 19, 16083.965200000002, 396, 10048.270999999924, 396, 6035.694200000078
m5ad.24xlarge, Red Hat Enterprise Linux, 15, 24161.574, 325, 8977.119900000069, 325, 15184.454099999932
c5d.12xlarge, Windows, 6, 11273.561199999996, 177, 11151.968499999957, 177, 121.59270000003926
m5.xlarge, SUSE Linux, 67, 1257.2340000000002, 310, 1444.0330000000006, 396, -186.79900000000043
r3.xlarge, Windows, 5, 2457.7318, 396, 2207.8694000000055, 396, 249.86239999999452
r5d.metal, Linux/UNIX, 32, 6773.541800000001, 396, 6427.181500000042, 396, 346.36029999995844
m5.xlarge, Red Hat Enterprise Linux, 88, 1211.8238000000001, 329, 780.6598999999997, 329, 431.16390000000047
r5a.24xlarge, Windows, 20, 51459.589299999985, 396, 51011.561000000445, 396, 448.02829999953974
x1.16xlarge, Red Hat Enterprise Linux, 24, 31735.967999999986, 329, 16545.102600000042, 329, 15190.865399999944
m5ad.16xlarge, Windows, 16, 20384.3724, 213, 19761.721100000046, 213, 622.6512999999541
c5d.metal, SUSE Linux, 13, 4281.0075, 177, 4210.832500000011, 177, 70.17499999998836
m5ad.12xlarge, Windows, 21, 32864.85779999999, 396, 26947.095400000017, 396, 5917.762399999974
c5d.18xlarge, Windows, 14, 37970.94219999999, 396, 37439.492999999944, 396, 531.4492000000464
m5ad.12xlarge, Red Hat Enterprise Linux, 19, 12748.326899999996, 325, 5249.639599999991, 325, 7498.687300000005
m5ad.16xlarge, Linux/UNIX, 8, 5379.123300000003, 213, 4914.976500000003, 213, 464.14679999999953
c5d.18xlarge, SUSE Linux, 31, 9058.7693, 310, 9654.670899999985, 396, -595.9015999999847
m5ad.16xlarge, Red Hat Enterprise Linux, 8, 6041.7333, 213, 5571.3465000000015, 213, 470.3867999999984
c5d.large, Red Hat Enterprise Linux, 43, 709.9422999999997, 325, 601.5563000000008, 325, 108.38599999999894
c5d.9xlarge, Red Hat Enterprise Linux, 60, 6553.2146, 325, 3708.5064000000007, 325, 2844.7081999999996
m5a.24xlarge, Red Hat Enterprise Linux, 20, 22057.83789999999, 325, 8389.687100000052, 325, 13668.15079999994
t3a.small, Red Hat Enterprise Linux, 21, 521.7516999999999, 325, 494.18349999999816, 325, 27.568200000001752
m5a.24xlarge, Windows, 20, 59769.899000000005, 396, 51072.584800000004, 396, 8697.3142
r4.2xlarge, Linux/UNIX, 33, 798.1774000000004, 396, 777.282899999998, 396, 20.89450000000238
c5d.large, SUSE Linux, 39, 971.0591999999997, 310, 1168.4829999999986, 396, -197.4237999999989
c5d.9xlarge, Linux/UNIX, 68, 3574.239, 396, 3345.4630999999945, 396, 228.77590000000555
c5d.4xlarge, Windows, 16, 8431.560000000003, 396, 8301.333399999967, 396, 130.22660000003634
m5a.2xlarge, Red Hat Enterprise Linux, 35, 2423.2115, 325, 1629.986900000002, 325, 793.224599999998
m5a.12xlarge, Windows, 20, 29890.882800000007, 396, 25763.173499999997, 396, 4127.7093000000095
r4.2xlarge, Red Hat Enterprise Linux, 37, 2371.267500000001, 329, 1640.5456000000074, 329, 730.7218999999934
r5dn.2xlarge, Windows, 6, 3252.5111, 204, 2195.9837000000084, 204, 1056.5273999999918
r5a.16xlarge, Windows, 17, 26735.28239999998, 309, 26402.927299999836, 309, 332.35510000014256
t3a.small, Linux/UNIX, 14, 50.49169999999997, 372, 41.667899999999776, 372, 8.823800000000197
r5dn.8xlarge, Linux/UNIX, 12, 2777.3945999999996, 204, 1656.5595000000033, 204, 1120.8350999999964
r5dn.8xlarge, Windows, 13, 9965.089300000003, 204, 8658.183199999987, 204, 1306.9061000000165
r4.2xlarge, SUSE Linux, 29, 2211.5861999999997, 396, 1953.9624000000083, 396, 257.62379999999143
c5d.9xlarge, Windows, 15, 18989.9424, 396, 18673.8005, 396, 316.1418999999987
m5a.16xlarge, Linux/UNIX, 13, 6886.685400000002, 309, 4661.768300000001, 309, 2224.9171000000015
r5dn.8xlarge, Red Hat Enterprise Linux, 12, 3412.3145999999997, 204, 2275.099499999996, 204, 1137.2151000000035
c5d.9xlarge, SUSE Linux, 47, 7094.6101, 396, 5275.401100000007, 396, 1819.2089999999926
m5a.24xlarge, Linux/UNIX, 17, 17863.8366, 396, 9508.114799999901, 396, 8355.721800000098
r5.16xlarge, SUSE Linux, 19, 8955.682899999996, 309, 6889.093599999954, 309, 2066.5893000000424
m5a.16xlarge, Windows, 15, 28694.9022, 309, 26175.013799999888, 309, 2519.8884000001126
m5a.4xlarge, Windows, 11, 8492.079200000004, 396, 8429.962399999924, 396, 62.11680000007982
t3a.xlarge, Linux/UNIX, 14, 401.7057, 372, 334.41009999999983, 372, 67.29560000000015
c5d.4xlarge, Linux/UNIX, 53, 1455.5349, 396, 1434.6307999999967, 396, 20.904100000003382
m5a.8xlarge, Linux/UNIX, 10, 2363.8360000000002, 309, 2334.704399999992, 309, 29.131600000008348
m5a.8xlarge, Red Hat Enterprise Linux, 10, 3327.265999999998, 309, 3286.564399999989, 309, 40.701600000008966
c5d.2xlarge, Windows, 16, 4218.444000000001, 396, 4145.287799999984, 396, 73.15620000001763
c5d.4xlarge, Red Hat Enterprise Linux, 52, 3437.0214, 325, 2147.546700000002, 325, 1289.474699999998
m5a.8xlarge, SUSE Linux, 16, 4877.1302, 309, 3748.849099999994, 309, 1128.2811000000056
m5a.2xlarge, Windows, 11, 4253.204400000002, 396, 4214.508699999962, 396, 38.69570000004023
t3a.small, Windows, 15, 213.8160000000001, 372, 203.58839999999748, 372, 10.22760000000261
c5d.4xlarge, SUSE Linux, 49, 2706.6169, 310, 2844.7408999999952, 396, -138.12399999999525
r5dn.24xlarge, Windows, 3, 26513.601099999993, 204, 26380.98170000012, 204, 132.61939999987226
m5a.4xlarge, Red Hat Enterprise Linux, 38, 3718.1661999999997, 325, 2234.815299999993, 325, 1483.3509000000067
m5a.4xlarge, Linux/UNIX, 38, 1616.5431000000005, 396, 1522.8360000000089, 396, 93.70709999999167
r5dn.24xlarge, Red Hat Enterprise Linux, 5, 5555.570700000002, 204, 5538.394300000011, 204, 17.17639999999119
r5dn.24xlarge, Linux/UNIX, 4, 4919.870699999997, 204, 4906.049100000011, 204, 13.821599999985665
r5a.12xlarge, Windows, 20, 26177.824799999995, 396, 25719.794400000224, 396, 458.03039999977045
m5.metal, Linux/UNIX, 37, 6558.0563, 396, 6245.047599999954, 396, 313.0087000000458
c5.large, Windows, 11, 1052.8350000000005, 396, 1041.7319999999959, 396, 11.103000000004613
m5ad.large, Windows, 21, 1213.0969000000005, 396, 1060.7429999999977, 396, 152.3539000000028
r5d.8xlarge, Red Hat Enterprise Linux, 14, 3445.594999999999, 309, 3398.7620000000097, 309, 46.83299999998917
r5a.2xlarge, Red Hat Enterprise Linux, 37, 2211.5502, 325, 1642.1048000000064, 325, 569.4453999999937
c5d.xlarge, Red Hat Enterprise Linux, 22, 1026.5539, 325, 744.7103999999965, 325, 281.8435000000036
x1.32xlarge, Red Hat Enterprise Linux, 13, 62377.17899999995, 329, 32180.867900000194, 329, 30196.31109999976
x1.32xlarge, SUSE Linux, 9, 38978.25899999999, 396, 38665.58229999988, 396, 312.67670000011276
c5d.xlarge, SUSE Linux, 22, 1200.5910000000003, 310, 1401.3832999999877, 396, -200.79229999998734
r5d.4xlarge, Windows, 14, 8584.8704, 396, 8480.584900000042, 396, 104.28549999995812
m5ad.xlarge, Red Hat Enterprise Linux, 21, 1162.1618999999998, 325, 773.5317000000015, 325, 388.63019999999835
c5.large, Red Hat Enterprise Linux, 55, 791.5824, 329, 609.7074999999993, 329, 181.8749000000007
c5.large, SUSE Linux, 42, 972.9042999999996, 310, 1174.9830999999992, 396, -202.07879999999966
r3.xlarge, Linux/UNIX, 19, 360.1340000000001, 396, 359.5056999999985, 396, 0.6283000000016159
m5ad.xlarge, Linux/UNIX, 19, 563.8591000000001, 396, 377.8654000000023, 396, 185.99369999999783
r5d.8xlarge, Linux/UNIX, 13, 2481.6450000000013, 309, 2451.324199999994, 309, 30.32080000000724
c5.metal, Linux/UNIX, 65, 9679.9248, 309, 7342.6199999999935, 309, 2337.304800000007
c5.metal, Red Hat Enterprise Linux, 65, 10640.234799999998, 309, 8287.821100000008, 309, 2352.41369999999
m5.metal, Red Hat Enterprise Linux, 37, 9517.3537, 325, 5850.405300000034, 325, 3666.9483999999657
c5.metal, SUSE Linux, 61, 12230.803199999998, 309, 9323.895299999978, 309, 2906.90790000002
m5ad.large, Linux/UNIX, 18, 338.6130000000001, 396, 195.17909999999875, 396, 143.43390000000136
m5ad.large, Red Hat Enterprise Linux, 25, 801.7841000000001, 326, 620.6566999999986, 326, 181.12740000000144
r5a.2xlarge, Linux/UNIX, 29, 797.1065999999996, 396, 789.5604999999956, 396, 7.546100000004003
m5ad.8xlarge, Windows, 14, 10196.0256, 213, 9852.445500000013, 213, 343.5800999999883
t3a.nano, Red Hat Enterprise Linux, 47, 480.8953, 325, 465.51449999999693, 325, 15.380800000003092
r5d.4xlarge, Red Hat Enterprise Linux, 48, 3155.642899999998, 325, 2329.8405999999964, 325, 825.8023000000017
x1e.16xlarge, Red Hat Enterprise Linux, 23, 50600.4612, 325, 31423.730700000204, 325, 19176.730499999794
m5d.12xlarge, Red Hat Enterprise Linux, 40, 13391.644499999999, 325, 4725.708399999992, 325, 8665.936100000006
x1e.16xlarge, SUSE Linux, 27, 44576.8253, 396, 38251.50929999992, 396, 6325.316000000079
c5.9xlarge, SUSE Linux, 70, 5228.583100000001, 310, 5336.968800000008, 396, -108.38570000000709
r5d.4xlarge, Linux/UNIX, 40, 1685.4000999999998, 396, 1641.3622999999968, 396, 44.03780000000302
